,query,target_query,generated_query
3815,who are the actors in the films written by the screenwriter of [Kabhi Khushi Kabhie Gham...],Alia Bhatt|Rani Mukerji|Saif Ali Khan|Preity Zinta|Rishi Kapoor|Kajol|Varun Dhawan,"MATCH (m:Movie {name: ""Kabhi Khushi Kabhie Gham...""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
3816,What are the genres of the films whose actors are also appearing in [The Blacksmith],Short|Crime|Drama|Western|Action|Comedy|Musical|Adventure,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(movie:Movie {name: ""The Blacksmith""}) 
MATCH (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3817,the films that share writers with the film [Nuts] were in what genres,Drama|Fantasy|Comedy|Thriller|Crime,"MATCH (m:Movie {name: ""Nuts""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3818,who are the directors that the actors in their films also appear in the film [The Glass Menagerie],Elia Kazan|Harold S. Bucquet|Anthony Harvey|Stuart Millar|Milton Katselas|Joseph L. Mankiewicz|Larry Cohen|Leo McCarey|Glenn Gordon Caron|George Cukor|Walter Lang|Vincente Minnelli|Joseph Anthony|Peter Hyams|Ronald Neame|William Friedkin|Michael Cimino|John Waters|Francis Ford Coppola|Lionel Chetwynd|Mark Sandrich|John Huston|John Ford|Mark Rydell|Dorothy Arzner|Stanley Kramer|Gillian Armstrong|Bernt Amadeus Capra|Roland Joffé|Jeannot Szwarc|Lowell Sherman|Mervyn LeRoy|Howard Hawks|Frank Capra|Frank Perry|George Stevens|John D. Hancock|Roger Michell,"MATCH (m:Movie {name: ""The Glass Menagerie""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
3819,the films that the directors share with the film [Spartacus] are written by whom,Stephen King|Anthony Burgess|Stanley Kubrick|Michael Herr|Gustav Hasford|Arthur Schnitzler|Frederic Raphael|Vladimir Nabokov|Jim Thompson|Diane Johnson|William Makepeace Thackeray|Lionel White|Humphrey Cobb,"MATCH (m:Movie {name: 'Spartacus'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
3820,what genres do the movies that share screenwriters with [Europa Europa] fall under,Drama,"MATCH (m:Movie {name: 'Europa Europa'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(s:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3821,what was the years of releasing films that share writers with the film [Cast a Deadly Spell],1950|1996,"MATCH (m:Movie {name: ""Cast a Deadly Spell""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
3822,The films that share writers with the film [Intimate Strangers] were in what genres ,Drama|Romance,"MATCH (m:Movie {name: ""Intimate Strangers""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(sharedMovies:Movie)-[:HAS_GENRE]->(g:Genre) 
RETURN distinct g.name"
3823,What were the years of release of films that share directors with film [The Young Girls of Rochefort],1982|1969|1979|1981|1964|1961|1972|1970|1963,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
WHERE m.name = 'The Young Girls of Rochefort'
RETURN y.name"
3824,"who heads films that share actors with the film [Objective, Burma!]",Tony Richardson|David Butler|George Scribner|Victor Saville|Michael Curtiz|Henry King|Vincent Sherman|Frank Lloyd|Howard Hawks|Raoul Walsh|Peter Godfrey|John Huston|Jennifer Leitzes|Edmund Goulding|Martin Campbell|Lewis Milestone|Robert Florey|William Keighley,"MATCH (m:Movie {name: ""Objective, Burma!""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
3825,which genres make films that share actors with [The Big Bird Cage] fall under,Action|Drama|Horror|Crime,"MATCH (m:Movie {name: 'The Big Bird Cage'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN distinct g.name"
3826,the films that share actors with the [The Mating Habits of the Earthbound Human] film have been released in what years,1994|1996|2000|2001|2008|2010|2012,"MATCH (m:Movie {name: ""The Mating Habits of the Earthbound Human""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
3827,the movies directed by the director of [Trainspotting] starred who,Lewis McGibbon|Ewan McGregor|Vincent Cassel|James McAvoy|Timothy Spall|Michelle Yeoh|Jennifer Ehle|Christopher Eccleston|Cameron Diaz|Rosemary Harris|Alex Etel|James Franco|Rosario Dawson|Rachel Weisz|Holly Hunter|Troy Garity|Rose Byrne|James Nesbitt|Ralph Fiennes|Cillian Murphy|Kerry Fox|Delroy Lindo|Leonardo DiCaprio|Virginie Ledoyen,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor) 
WHERE m.name = ""Trainspotting"" 
RETURN a.name"
3828,what were the years of release of films that share filmmakers with the film [The Object of My Affection],2000|2006|1994|1996,"MATCH (m:Movie {name: 'The Object of My Affection'})-[:DIRECTED_BY|:WRITTEN_BY]->(f)<-[:DIRECTED_BY|:WRITTEN_BY]-(other:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN DISTINCT y.name"
3829,Who heads films that share actors with the film [Scorchers],Elia Kazan|John Landis|Mark Linfield|James Ivory|Peter Duffell|Kevin Spacey|Steven Spielberg|Larry Cohen|Joseph Sargent|Ross Kagan Marks|Frank Perry|Edmund Goulding|Nicolas Roeg|Sidney Poitier|John Milius|Jeannot Szwarc|Brian G. Hutton|Gary Nelson|Charles Frend|Francis Ford Coppola|Roger Allers|Sidney Lumet|Irvin Kershner|Andrew Birkin|Ken Kwapis|John Berry|Joe Dante|Stanley Kramer|Steve Miner|Roman Polanski|Francis Veber|Rob Minkoff|John Guillermin|Darrell Roodt|Sydney Pollack|David Leland|Alastair Fothergill|Jon Amiel|King Vidor|Arthur Penn|Martin Ritt|Richard Pearce|Franco Zeffirelli|Les Mayfield|Peter Sykes|Deepa Mehta|Volker Schlöndorff|John McTiernan|Marcus Nispel|Woody Allen|Norman Jewison|Barbet Schroeder|Emir Kusturica|Penny Panayotopoulou|John Byrum|Mick Jackson,"MATCH (m:Movie {name: ""Scorchers""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
3830,which person has written the films led by [Dream Team 1935] &apos;s Director,Aigars Grauba,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE m.name = ""Dream Team 1935""
RETURN w.name"
3831,What were the years of release of films that share directors with film [Dillinger],1991|1984|1982|1997|1978|1975|2011|2012,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(other:Movie)-[:RELEASE_YEAR]->(y:Year)
WHERE m.name = 'Dillinger'
RETURN y.name"
3832,the films who share the actors with the film [The Big Heat] are directed by whom,S. Sylvan Simon|Jack Smight|Wesley Ruggles|Delbert Mann|Curtis Bernhardt|Joseph H. Lewis|Giulio Paradisi|Ronald Neame|J. Lee Thompson|George Marshall|Vincente Minnelli|Michael Gordon|Mark Robson|Anthony Mann|Nicholas Ray|Stanley Kramer|Charles Vidor|Delmer Daves|Phil Karlson|Thomas McCarthy|Budd Boetticher|Fred Zinnemann|Frank Capra|Blake Edwards|Roger Corman|Ralph Nelson|Rudolph Maté|Edward Dmytryk,"MATCH (m:Movie {name: ""The Big Heat""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
3833,The films that share actors with the film [I Capture the Castle] were in which languages,German,"MATCH (m:Movie {name: 'I Capture the Castle'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
3834,The films that share actors with the [Jack] film were in which genres,Romance|Horror|Crime|Drama|Fantasy|Animation|Music|Adventure|Action|Comedy|War|Thriller|Western,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = 'Jack'
RETURN DISTINCT g.name"
3835,Which genres make films that share directors with [The Glass Bottom Boat],Comedy|Music|Western|Thriller,"MATCH (m:Movie {name: ""The Glass Bottom Boat""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
3836,What were the years of release of films that share directors with the film [Blossoms in the Dust],1955|1993|1949|1994|1962|1942|1943|1940|1941|1961|1944|1933|1932|1931|1956|1937|1936|1952|1951|1959|1958,"MATCH (m:Movie {name: 'Blossoms in the Dust'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
3837,the films that share actors with the film [Rumble Fish] are written by whom,Michelle Morgan|Greg Coolidge|Don Michael Paul|Robert D. Siegel|Stan Seidel|Zalman King|Mitch Glazer|Bruce Rubenstein|Lawrence Konner|John Luessenhop|Tim Hunter|Matt Dillon|Neal Marshall|Joseph Hayes|Jonathan Sobol|Kimi Peck|Alan Parker|Michael Cimino|Alan Ormsby|Ken Friedman|Daniel Yost|Gabriel Casseus|Bent Hamer|Buck Henry|Gus Van Sant|S.E. Hinton|Adam Minarovich|Laurie Collyer|Mickey Rourke|James V. Simpson|Vincent Gallo|Joyce Maynard|Avery Duff|John Godey|Elmore Leonard|David Henry Hwang|Peter Allen|Don Calame|Vincent Patrick|Robert Daley|Dalene Young|Creighton Vero|Oliver Stone|William Hjortsberg|Mark Rosenthal|Daniel Pyne|Jack Higgins|Charles S. Haas|Chris Conroy|Garry Marshall|Richard Kelly|James Fogle|Charles Bukowski,"MATCH (m:Movie {name: 'Rumble Fish'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
3838,who are the directors who the actors in their films are also appearing in the film [Love Crazy],Joshua Logan|Walter Hill|Tamra Davis|Irving Reis|George Archainbaud|Alexander Hall|Michael Curtiz|Edward H. Griffith|Norman Taurog|Mark Robson|Richard Thorpe|George Fitzmaurice|Clarence Brown|John Ford|Jack Conway|Dorothy Arzner|Victor Fleming|Robert Z. Leonard|Tay Garnett|Richard Boleslawski|Henry Koster|Mervyn LeRoy|W.S. Van Dyke|William K. Howard|William Dieterle|Frank Capra|Vincent J. Donehue|James Flood|Gregory La Cava|Shawn Levy|William Wyler|Edward Buzzell|Josef von Sternberg,"MATCH (m:Movie {name: ""Love Crazy""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
3839,What were the years of liberation of films that share actors with the film [Avenger],1987|1948|1985|1982|1983|1980|1981|1988|1989|2014|1984|1993|1995|1997|1996|1999|1976|1978|2003|2006|2007|2008|2009,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
WHERE m.name = ""Avenger""
RETURN y.name"
3840,who are the directors who the actors in their films also appear in the movie [A Thin Line Between Love and Hate],Steve Oedekerk|Rick Rosenthal|Walt Becker|Les Mayfield|Steve Carr|Dennis Dugan|Aleksi Mäkelä|Sam Weisman|Mike White|Roger Allers|Ted Demme|Kasi Lemmons|Kevin Rodney Sullivan|Michael Bay|Raja Gosnell|Reginald Hudlin|Gil Junger|Jill Culton|John Whitesell|Roger Kumble|Anthony Stacchi,"MATCH (m:Movie{name:'A Thin Line Between Love and Hate'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)-[:DIRECTED_BY]->(d:Director) 
RETURN DISTINCT d.name"
3841,which languages are spoken in films whose actors are also appearing in [The Music Man],Japanese|French|Cantonese,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(n:Movie {name: ""The Music Man""})
MATCH (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
3842,who directs films that share actors with the film [The Night Visitor],Henning Carlsen|Dick Richards|Jan Troell|Ingmar Bergman|Steven Spielberg|Mike Hodges|Frank Launder|Charles Jarrott|José Ferrer|Michael Anderson|Michael Curtiz|William Friedkin|Steve McQueen|Dave Thomas|Mark Robson|John Huston|David Lean|Georg Maas|Bernt Amadeus Capra|Sydney Pollack|George Roy Hill|Tinto Brass|Aram Avakian|Lewis Milestone|Frank Capra|Sidney Gilliat|Sidney Lumet|Frank Lloyd|Bernhard Wicki|Jack Cardiff|Vincent Ward|Rick Moranis|Bille August|Steven Hentges|Carol Reed,"MATCH (m:Movie {name: ""The Night Visitor""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name"
3843,which types are the films written by the writer of [The Frozen North],Short|Crime|Western|Action|Comedy|Adventure,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = ""The Frozen North"" 
MATCH (m2:Movie)-[:WRITTEN_BY]->(w) 
MATCH (m2)-[:HAS_GENRE]->(g:Genre) 
RETURN DISTINCT g.name"
3844,The films that share writers with the [La Dolce Vita] film were in which languages,English|French|Italian,"MATCH (m:Movie {name: ""La Dolce Vita""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
3845,films that share writers with the film [Bright Future] were in what genres,Horror|Comedy,"MATCH (m:Movie {name: 'Bright Future'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
3846,The films that share actors with the [Separation City] film were in what genres,Mystery|Comedy|Horror|Crime|Drama|Action|Sport|Thriller,"MATCH (m:Movie {name: 'Separation City'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
3847,The films that share writers with the [Ginger and Fred] film were in what genres,Mystery|Horror|Drama|Fantasy|Music|Comedy|Documentary|Biography,"MATCH (m:Movie {name: ""Ginger and Fred""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
3848,what were the years of release of films that share filmmakers with the film [Next of Kin],1986|1987|1948|1985|1980|1981|1989|2014|2013|1991|1993|1995|1994|1997|1999|1998|2002|2000|2001|2005|2008|2009,"MATCH (m:Movie{name: 'Next of Kin'})-[:DIRECTED_BY|:WRITTEN_BY]-(f:Director|Writer)<-[:DIRECTED_BY|:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN DISTINCT y.name"
3849,the films written by the screenwriter of [Public Access] were directed by who,Christopher McQuarrie|Bryan Singer,"MATCH (m:Movie {name: ""Public Access""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
3850,who has written films that share filmmakers with the film [The Color Purple],Malia Scotch Marmo|Steven Zaillian|Robert Rodat|Doris Kearns Goodwin|Michael Morpurgo|Steven Spielberg|George Lucas|Lawrence Kasdan|Joe Cornish|Jeff Nathanson|Ian Watson|Thomas Keneally|Brian Aldiss|Josh Friedman|David Koepp|Bob Gale|Jeffrey Boam|Edgar Wright|Nick Castle|Robert Zemeckis|Steven Moffat|Richard Matheson|David Franzoni|Peter Benchley|Eric Roth|Jon Cohen|Philip Kaufman|Hergé|Gloria Katz|Philip K. Dick|Carl Gottlieb|Willard Huyck|Melissa Mathison|Michael Crichton|James V. Hart|Tony Kushner,"MATCH (m:Movie {name: ""The Color Purple""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
3851,when the films led by the director of the [Swing Shift] release were delivered,1986|1987|1993|1980|1977|1998|1975|1974|1961|1988|2002|1991|2008|1984|2013,"MATCH (m:Movie {name: ""Swing Shift""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year) 
RETURN y.name"
3852,Which genres make films that share actors with [Kill Me Again] fall under the coup,Horror|Crime|Drama|Fantasy|Adventure|Action|Comedy|Thriller,"MATCH (m:Movie {name: ""Kill Me Again""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
3853,who is listed as screenwriter of the films starred by [The Ruling Class] actors,Lotte Colin|Melvyn Bragg|Robert Aldrich,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = ""The Ruling Class"" 
RETURN DISTINCT w.name"
3854,What languages are spoken in films played by [Trading Places] actors,Greek|Japanese|Italian,"MATCH (m:Movie {name: ""Trading Places""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
3855,what genres do the movies that share screenwriters with [The Dark House] fall under,Crime,"MATCH (m:Movie {name: ""The Dark House""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3856,"who are the screenwriters that the directors of their movies also directed [Yor, the Hunter from the Future]",Ivan Reiner|Renato Moretti,"MATCH (m:Movie {name: ""Yor, the Hunter from the Future""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
3857,The films that share the directors with the film [Witness for the Prosecution] were in what genres,Drama|Comedy|Musical|War,"MATCH (m:Movie {name: 'Witness for the Prosecution'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
MATCH (m2)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3858,What types of films are also appearing in [The Merry Widow] by actors,Romance|Horror|Crime|Drama|War|Adventure|Comedy|Musical|Thriller|Western,"MATCH (m:Movie {name: ""The Merry Widow""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
3859,what genres do the movies that share screenwriters with [The Dust of Time] fall under,Drama|History,"MATCH (m:Movie {name: ""The Dust of Time""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
3860,what genres do the movies that share screenwriters with [The Royal Tenenbaums] fall under,Drama|Comedy|Short|Crime,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(linkedMovies:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = 'The Royal Tenenbaums'
RETURN DISTINCT g.name"
3861,the films that share the actors with the film [The Scribbler] are directed by whom,Dennis Iliadis|Bronwen Hughes|Thomas Bezucha|Wes Craven|Glen Morgan|Carlos Brooks|Henry Pincus|Bob Clark|Samuel Bayer|Ernst Lubitsch|Tim Fywell,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""The Scribbler""
RETURN d.name"
3862,who is listed as director of the films starred by [The Plastic Age] actors,Lowell Sherman|Franklin J. Schaffner,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""The Plastic Age""
RETURN d.name"
3863,the films that share actors with the film [The Bourne Identity] were in which genres,Mystery|Romance|Family|Horror|Crime|Drama|Musical|Animation|Western|Action|Comedy|War|Thriller|Adventure,"MATCH (m:Movie {name: ""The Bourne Identity""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN distinct g.name"
3864,who are the screenwriters that the directors of their movies also directed [Man of a Thousand Faces],Hank Searls|Robert Louis Stevenson,"MATCH (m:Movie {name: ""Man of a Thousand Faces""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
3865,the films that share writers with the film [People Like Us] were in what genres,Action|Adventure,"MATCH (m:Movie {name: ""People Like Us""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(other:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
3866,which genres make the films that share actors with [Night Flight] fall under,Mystery|Romance|Family|Horror|Crime|Drama|Musical|Animation|Western|Comedy|War|Adventure,"MATCH (m:Movie {name: 'Night Flight'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
3867,the films that share screenwriters with [Lathe of Heaven] were released in which years,1980,"MATCH (m:Movie {name: ""Lathe of Heaven""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
3868,the films written by the screenwriter of [Casino Royale] were directed by who,Tony Goldwyn|David Cronenberg|Paul Haggis|Michael Apted|Ken Hughes|Sam Mendes|Gabriele Muccino|Terence Young|Stephen Woolley|John Glen|Peter Howitt|Bille August|Irvin Kershner|Marc Forster|Martin Campbell|Clint Eastwood,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE m.name = ""Casino Royale""
RETURN d.name"
3869,The films that share writers with the film [Thanks for Sharing] have been released during which years,2000|2010,"MATCH (m:Movie {name: 'Thanks for Sharing'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
3870,The films that share actors with the film [Batman] were in which genres,Mystery|Romance|Horror|Crime|Drama|Fantasy|Animation|Adventure|Action|Comedy|War|Thriller|Western,"MATCH (m:Movie {name: ""Batman""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
3871,The films that share writers with the [High Heels and Low Lifes] film were released during which years,1997,"MATCH (m:Movie {name: 'High Heels and Low Lifes'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
3872,who is listed as screenwriter of the films starred by [Land of the Lost] actors,Margret Rey|Mike Werb|Angela Huth|Nick Leeson|Chris Henchy|Nora Ephron|David Berenbaum|Scot Armstrong|Jay Martel|Danny McBride|Sol Saks|James Dearden|Court Crandall|Dan Rush|Pam Brady|Adam McKay|Ian Roberts|Ken Kaufman|Randall Jahnson|Will Ferrell|Chris Kattan|Ben Best|Todd Phillips|Etan Cohen|Jody Hill|Raymond Carver|Russell DeGrazier|John C. Reilly|Arch Oboler|Molly Shannon|Mel Brooks|Shawn Harwell|David Leland,"MATCH (m:Movie {name: ""Land of the Lost""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
3873,what has been the years of liberation of films that share writers with the film [Orlando],1997|1972|2000|2004|2014|2009,"MATCH (m:Movie {name: 'Orlando'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
3874,Which genres make films that share directors with [A Study in Terror],Drama,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(other:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = 'A Study in Terror'
RETURN DISTINCT g.name"
3875,the films that share screenwriters with [The Darjeeling Limited] were released in which years,1996|1998|2001|2007|2004|2014|2009|2012,"MATCH (m:Movie {name: 'The Darjeeling Limited'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
3876,"who is listed as screenwriter of the movies starred by [Guns, Girls and Gambling] actors",Stephen King|Greg Coolidge|John Fusco|Michael Goldenberg|Chris Ver Wiel|Allan Moyle|Peter Morgan|William H. Macy|Peter Hedges|Rod Lurie|Barry Levinson|Michael Roesch|Tom Sierchio|John Lasseter|David Saperstein|Peter Berg|Bruce A. Evans|Jack Sholder|Brett Leonard|Graham Yost|Quentin Tarantino|Raynold Gideon|Steven Schachter|Eric Red|Charles Edward Pogue|Don Calame|Daniel Waters|Umberto Eco|James Naughtie|Peter Lefcourt|Gimel Everett|Chris Conroy|Peter Scheerer,"MATCH (m:Movie {name: ""Guns, Girls and Gambling""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
3877,the films directed by the director of [Ransom] starred who,Warwick Davis|Glenn Close|Jason Robards|Gary Sinise|Robert De Niro|Tom Cruise|Kevin James|Brian Dennehy|Robert Duvall|Russell Crowe|Winona Ryder|Donald Sutherland|Ed Harris|Val Kilmer|Chris Hemsworth|Eugene Levy|Michael Keaton|Joanne Whalley|Steve Martin|Jean Reno|Jason Patric|William Baldwin|Renée Zellweger|Don Ameche|Henry Winkler|Gedde Watanabe|Dianne Wiest|Kevin Bacon|Hume Cronyn|Kurt Russell|Daniel Brühl|John Candy|Frank Langella|Michael Sheen|Daryl Hannah|Jean Marsh|Wilford Brimley|Tom Hanks|Ron Howard|Mary Steenburgen|Christopher Plummer|Jennifer Jason Leigh|Paul Giamatti|Bill Paxton|Jennifer Connelly|Nancy Morgan|Shelley Long|Audrey Tautou|Ian McKellen|Marisa Tomei|Vince Vaughn|Nicole Kidman,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE m.name = ""Ransom""
RETURN a.name"
3878,Which genres make the films that share directors with [Strip Search] fall under the coup,Mystery|Crime|Drama|Fantasy|Biography|Comedy|War|Thriller|Adventure,"MATCH (m:Movie {name: 'Strip Search'})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name"
