,query,target_query,generated_query
781,which genres are directed by the director [Thirty Seconds Over Tokyo],"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Thirty Seconds Over Tokyo'}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name""","{'Biography', 'Family', 'Crime', 'Horror', 'Adventure', 'Musical', 'Comedy', 'Drama', 'Romance', 'War'}"
782,who are the screenwriters that the actors in their movies also appear in the movie [Alice and Martin],"```
MATCH (m:Movie {name: 'Alice and Martin'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN DISTINCT w.name
```","{'Abel Ferrara', 'André Téchiné', 'Jean Giono', 'Josephine Hart', 'Olivier Assayas', 'Myla Goldberg', 'Peter Hedges', 'Ann Peacock', 'Antjie Krog', 'Anthony Minghella', 'Danièle Thompson', 'Abbas Kiarostami', 'Naomi Foner', 'Patrice Leconte'}"
783,who are the players in the films led by the director of [Being Julia],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Being Julia""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor) 
RETURN a.name","{'Jennifer Ehle', 'Ralph Fiennes', 'Troy Garity', 'Michelle Yeoh', 'Klaus Maria Brandauer', 'Cillian Murphy', 'Harvey Keitel', 'Stellan Skarsgård', 'Rosemary Harris', 'Rachel Weisz', 'Rose Byrne'}"
784,when the films were written by writers of [After Hours],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = ""After Hours"" 
MATCH (m2:Movie)-[:WRITTEN_BY]->(w) 
RETURN m2.name, m2-[:RELEASE_YEAR]->(y:Year) RETURN y.name","{'1991', '1987'}"
785,what types are the films played by actors in [Young Man with a Horn],"MATCH (m:Movie {name: ""Young Man with a Horn""})-[:STARRED_ACTORS]->(a:Actor)-[:STARRED_ACTORS]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name","{'Thriller', 'Biography', 'Family', 'Sport', 'Crime', 'Adventure', 'Musical', 'Comedy', 'Western', 'Drama', 'Romance', 'Music', 'Mystery', 'War'}"
786,what were the years of release of films that share actors with the film [Dear Brigitte],"```
MATCH (m:Movie {name: ""Dear Brigitte""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```","{'1955', '1947', '1968', '1958', '1953', '1957', '1971', '1949', '1956', '1938', '1936', '1970', '1963', '1950', '1965', '1959', '1941', '1939', '1951', '1961', '1966', '1952', '1954', '1996', '1962', '1940', '1976', '1946', '1948', '1934'}"
787,which were the years of the release of films that share actors with the film [Lady in the Water],"```
MATCH (m:Movie {name: ""Lady in the Water""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN DISTINCT y.name
```","{'2013', '1998', '2002', '2012', '2009', '2010', '2004', '2011', '2008', '2003', '2005', '2006', '2007'}"
788,what were the years of release of films that share filmmakers with the film [The New Babylon],"```
MATCH (m:Movie {name: ""The New Babylon""})-[:DIRECTED_BY | :WRITTEN_BY]->(f)<-[:DIRECTED_BY | :WRITTEN_BY]-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```","{'1971', '1969', '1996', '2000', '1948', '2009', '1964', '1990'}"
789,which types are directed by the director of [Sorority Babes in the Slimeball Bowl-O-Rama],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) WHERE m.name = ""Sorority Babes in the Slimeball Bowl-O-Rama""
MATCH (m2:Movie)-[:DIRECTED_BY]->(d)
RETURN DISTINCT labels(m2)",{'Horror'}
790,which are the main languages in the films led by the director of [Married to It],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Married to It""})-[:IN_LANGUAGE]->(l:Language) 
RETURN l.name AS Languages
```","{'Italian', 'German', 'English'}"
791,Who are the actors in the films led by the director of [Drunken Angel],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Drunken Angel""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Setsuko Hara', 'Masayuki Mori', 'Susumu Fujita', 'Takashi Shimura', 'Tatsuya Nakadai'}"
792,which acted in the films led by the director of [Stealth],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Stealth""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Jordana Brewster', 'Shelley Long', 'John Corbett', 'Brad Davis', 'Michelle Rodriguez', 'Dorothy Malone', 'Paul Walker', 'Matthew Fox', 'Tyler Perry', 'Amy Brenneman', 'Karen Allen', 'Dan Hedaya', 'Vin Diesel', 'Jennifer Lopez', 'Leslie Bibb', 'John Ireland', 'Ryan Guzman', 'Joshua Jackson', 'Jameson Parker', 'Viggo Mortensen', 'Sylvester Stallone'}"
793,The films shared by the directors with the film [The Guilt Trip] are written by whom,"```
MATCH (m:Movie {name: ""The Guilt Trip""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(sharedMovies:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name
```","{'Duane Adler', 'Aline Brosh McKenna'}"
794,Which genres make films that share writers with [Friends with Benefits],"```
MATCH (m:Movie {name: 'Friends with Benefits'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```","{'Comedy', 'Drama'}"
795,What types are directed by the director of [Nacho Libre],MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Nacho Libre'})-[:DIRECTED_BY]<-(m2:Movie) RETURN m2.name,{'Comedy'}
796,who are the film directors whose writers also wrote [Ernest Rides Again],"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie {name: ""Ernest Rides Again""})-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name
```",{'John R. Cherry III'}
797,The films that share the directors with the film [Across to Singapore] were in which genres,"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
WHERE m.name = 'Across to Singapore'
RETURN DISTINCT g.name
```","{'Thriller', 'Crime'}"
798,What were the release dates of the films led by the director of [Johnny Suede],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Johnny Suede'})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN m2.name, y.name","{'1991', '1995', '2006'}"
799,when made the broadcasting of the films whose actors also appear in the film [Peyton Place],"```cypher
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(p:Movie {name: 'Peyton Place'}), 
      (m)-[:RELEASE_YEAR]->(y:Year)
RETURN m.name as Movie, y.name as Year
```","{'1955', '1988', '1947', '1993', '1957', '1956', '1973', '1959', '1941', '1939', '1961', '1969', '1943', '1952', '1954', '1981', '1920', '1940', '1946', '1937', '1948', '1931', '2011', '1960', '1934'}"
800,when the films were written by writers of [Seven Men from Now],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = 'Seven Men from Now' 
WITH w 
MATCH (m2:Movie)-[:WRITTEN_BY]->(w) 
RETURN m2.name as Movie, m2-[:RELEASE_YEAR]->(y:Year) as ReleaseYear","{'1971', '1973', '1964', '1990', '1959', '1957'}"
801,which are the actors in the films led by the director of [At the Earth's Core],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""At the Earth's Core""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Patrick Wayne', 'John McEnery', 'Rory Calhoun', 'Susan Penhaligon', 'Doug McClure', 'Keith Barron'}"
802,which genres make films that share actors with [The Contract] falling under,"```
MATCH (m:Movie {name: ""The Contract""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```","{'Thriller', 'Family', 'Sport', 'Crime', 'Horror', 'Fantasy', 'Adventure', 'Animation', 'Action', 'Western', 'Drama', 'Comedy', 'Romance', 'Short', 'War', 'Mystery', 'Documentary'}"
803,when the films led by the director of the [You Don't Mess with the Zohan] release were carried out,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:'You Don't Mess with the Zohan'})-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1996', '2010', '1997', '2011', '2013', '2003', '1990', '2001', '2006', '1999'}"
804,which languages are the movies that share writers with [Three Days of the Condor] in,"```cypher
MATCH (m:Movie {name: ""Three Days of the Condor""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name
```",{'French'}
805,which were the release dates of the films written by the writer of [Christine],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Christine""})-[:WRITTEN_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1983', '1985', '2009', '1997', '1993', '2003', '2001', '1980', '1992', '1989', '1990', '1998', '1952', '1996', '2004', '2013', '1982', '1999', '2007', '1976', '1995', '1984', '1986', '1994', '1987'}"
806,Which languages are spoken in films whose directors have also directed [Parenti serpenti],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
WHERE m.name = 'Parenti serpenti'
RETURN DISTINCT l.name
```",{'Italian'}
807,when did the films release whose screenwriters also wrote [Inkheart],"```cypher
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name IN [ (SELECT w.name FROM (MATCH (m:Movie {name: ""Inkheart""})-[:WRITTEN_BY]->(w:Writer) RETURN w.name) ]
MATCH (m)-[:RELEASE_YEAR]->(y:Year)
RETURN m.name, y.name
```",{'2006'}
808,Who are the actors in the films led by the director of [Take the High Ground!],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""Take the High Ground!""})<-[:DIRECTED_BY]-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name
```","{'Barry Fitzgerald', 'Tuesday Weld', 'Rock Hudson', 'Woody Strode', 'Humphrey Bogart', 'Yul Brynner', 'Geraldine Page', 'Lloyd Bridges', 'Burt Lancaster', 'James Coburn', 'Shirley Jones', 'Keenan Wynn', 'Ed Begley', 'Burl Ives', 'Robert Keith', 'Diane Keaton', 'June Allyson', 'Ernest Borgnine', 'Eli Wallach', 'Cary Grant', 'José Ferrer', 'Paul Newman', ""Peter O'Toole"", 'Shirley Knight', 'Paul Stewart', 'Robert Blake', 'Robert Ryan', 'Van Johnson', 'Candice Bergen', 'Walter Pidgeon', 'Sean Connery', 'Goldie Hawn', 'Warren Beatty', 'Arthur Kennedy', 'Dana Wynter', 'Bette Davis', 'James Mason', 'Robert Webber', 'Elizabeth Taylor', 'Gene Hackman', 'Donna Reed', 'Richard Kiley', 'Lee Marvin', 'Scott Wilson', 'Debbie Reynolds', 'Ben Johnson', 'John Forsythe', 'Gert Fröbe', 'Jean Simmons'}"
809,when the films were broadcast whose directors also directed [The Shop on Main Street],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)
WHERE d.name IN [(MATCH (m2:Movie {name: 'The Shop on Main Street'})-[:DIRECTED_BY]->(d2:Director) RETURN d2.name)]
MATCH (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name",{'1975'}
810,which are the actors in the films written by the writer of [Young Sherlock Holmes],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Young Sherlock Holmes""})-[:WRITTEN_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Tuesday Weld', 'Richard Greene', 'John Candy', ""Maureen O'Hara"", 'Reginald Owen', 'Joan Cusack', 'Evelyn Ankers', 'Basil Rathbone', 'Ben Syder', 'David Keith', 'Anna May Wong', 'Hillary Brooke', 'Nigel Bruce', 'Jude Law', 'Ally Sheedy', 'Matt Frewer', 'Tim Allen', 'Tom Arnold', 'Christopher Lee', 'Peter Cushing', 'Mark Strong', 'André Morell', 'Daryl Hannah', 'Kenneth Welsh', 'Robert Downey Jr.', 'Wendy Barrie', 'Jamie Lee Curtis', 'Julianne Moore', 'Aidan Quinn', 'Henry Daniell', 'Hugh Grant'}"
811,What languages are spoken in films whose directors have also led [Detention],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name: ""Detention""})-[:DIRECTED_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name",{'Finnish'}
812,which languages are spoken in the films whose actors are also appearing in [Dr. Jekyll and Mr. Hyde],"```
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie {name: 'Dr. Jekyll and Mr. Hyde'}), 
      (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name
```","{'French', 'English', 'Italian', 'German', 'Welsh', 'Swedish', 'Mandarin', 'Spanish'}"
813,when did the films release whose screenwriters also wrote [Final Destination 5],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name IN [
  MATCH (m1:Movie {name: 'Final Destination 5'})-[:WRITTEN_BY]->(w1:Writer)
  RETURN w1.name
]
MATCH (m)-[:RELEASE_YEAR]->(y:Year)
RETURN m.name, y.name","{'1984', '2010', '2011', '2013', '1982'}"
814,What kinds of films are also appearing in [Kansas],"The provided natural language query is not clear. It does not specify how the films are related to Kansas - for example, are they set in Kansas, filmed in Kansas, or do they feature actors from Kansas? This information is necessary to generate the correct Cypher query. The database schema does not contain any entity or relationship that can directly correspond to 'appearing in Kansas'. Please provide a more specific query.","{'Thriller', 'Crime', 'Action', 'Comedy', 'Drama', 'Fantasy'}"
815,who is listed as director of the movies starred by [Men in Black 3] actors,"MATCH (m:Movie {name: 'Men in Black 3'})-[:STARRED_ACTORS]->(a:Actor)-[:STARRED_ACTORS]<-(m2:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN DISTINCT d.name","{'Alex Proyas', 'John Ford', 'Jason Reitman', 'Bruce Beresford', 'Jesse V. Johnson', 'Irvin Kershner', 'Aleksi Mäkelä', 'Michael Apted', 'Rúnar Rúnarsson', 'M. Night Shyamalan', 'Joel Schumacher', 'Tony Richardson', 'Robert Redford', 'Harley Cokeliss', 'Andy Tennant', 'Andrew Davis', 'William Friedkin', 'Roland Emmerich', 'Jimmy Hayward', 'Francis Lawrence', 'Glenn Ficarra', 'Mike Figgis', 'Stephen Herek', 'Michael Lessac', 'Paul Haggis', 'John Requa', 'Robert Altman', 'Stuart Baird', 'David Frankel', 'John Wells', 'Oliver Stone', 'Stephen Hopkins', 'Ethan Coen', 'Mick Jackson', 'Ben Bolt', 'Richard Benjamin', 'Bertrand Tavernier', 'Ron Shelton', 'Tommy Lee Jones', 'Peter Berg', 'John Flynn', 'Steven Hilliard Stern', 'Robert Rodriguez', 'David Green', 'Peter Webber', 'Rick Rosenthal', 'Gus Van Sant', 'Barry Sonnenfeld', 'Tony Scott', 'Paul Verhoeven', 'Michael Mann', 'David Winters', 'Gabriele Muccino', 'Ridley Scott', 'Ole Bornedal', 'Harold Becker', 'Spike Lee', 'Clint Eastwood', 'Michael Bay', 'Henry Hathaway'}"
816,What are the main languages in films directed by the director of [Fog Over Frisco],"MATCH (m:Movie {name: ""Fog Over Frisco""})-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-[:DIRECTED_BY]-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name","{'French', 'English'}"
817,which were the release dates of the films run by the director of [A Most Wanted Man],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""A Most Wanted Man""})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'2010', '2007'}"
818,which were the release dates of the films written by the writer of [Alien],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Alien""})-[:WRITTEN_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name","{'1974', '2012', '1953', '1995', '1985', '1986', '1990'}"
819,The films that share actors with the film [Goldengirl] were in what genres,"```
MATCH (m:Movie {name: 'Goldengirl'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre) 
RETURN DISTINCT g.name
```","{'Thriller', 'Crime', 'Action', 'Comedy', 'Western', 'Drama', 'Romance', 'War', 'Mystery'}"
820,which types are the films led by the director of [Diamonds Are Forever],"MATCH (m:Movie {name: 'Diamonds Are Forever'})-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name","{'War', 'Crime', 'Action', 'Mystery'}"
821,when the films were written by writers from [The Designated Mourner],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'The Designated Mourner' RETURN m.name, (m)-[:RELEASE_YEAR]->(y:Year) AS ReleaseYear","{'1981', '2004', '2013'}"
822,What languages are spoken in the films whose writers have also written [With Fire and Sword],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""With Fire and Sword""})-[:WRITTEN_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name",{'Polish'}
823,which types are the films run by the director of [Eddie],"""MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Eddie'})-[:HAS_GENRE]->(g:Genre) RETURN g.name""","{'Biography', 'Music', 'Comedy'}"
824,which are the main languages in films played by actors in [Retrograde],"""MATCH (m:Movie {name: 'Retrograde'})-[:STARRED_ACTORS]->(:Actor)-[:IN_LANGUAGE]->(l:Language) RETURN l.name""",{'Russian'}
825,when made the broadcasting of the films whose writers also wrote [The Trail Beyond],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE w.name IN [ 
  MATCH (m2:Movie {name: ""The Trail Beyond""})-[:WRITTEN_BY]->(w2:Writer) 
  RETURN w2.name 
] 
MATCH (m)-[:RELEASE_YEAR]->(y:Year) 
RETURN m.name, y.name",{'1988'}
826,who has written the films led by the director of [Bartok the Magnificent],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Bartok the Magnificent""})-[:DIRECTED_BY]<-(m2:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name","{'Hans Christian Andersen', 'Gary Goldman', 'Don Bluth', 'Guy Bolton', 'Marcelle Maurette', ""Robert C. O'Brien""}"
827,who runs films for the writer of [Under the Roofs of Paris],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Under the Roofs of Paris""})-[:WRITTEN_BY]<-(m2:Movie)<-[:DIRECTED_BY]-(d:Director)
RETURN d.name",{'René Clair'}
828,the films that share the films with the [Powaqqatsi] film were released in what years ,"MATCH (m:Movie)-[:RELEASE_YEAR]->(y:Year) 
WHERE m.name IN 
(
  SELECT movie.name 
  FROM 
  (
    MATCH (m1:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie) 
    WHERE m1.name = ""Powaqqatsi""
    RETURN m2.name AS movie
  ) 
  UNION 
  (
    MATCH (m1:Movie)-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(m2:Movie) 
    WHERE m1.name = ""Powaqqatsi""
    RETURN m2.name AS movie
  ) 
  UNION 
  (
    MATCH (m1:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie) 
    WHERE m1.name = ""Powaqqatsi""
    RETURN m2.name AS movie
  )
)
RETURN y.name",{'2002'}
829,which are the main languages in films played by actors in [Undercurrent],"```cypher
MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE m.name = ""Undercurrent""
MATCH (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name
```","{'Swedish', 'German', 'Italian', 'English'}"
830,what types are directed by the director of [The Valachi Papers],"MATCH (m:Movie {name: ""The Valachi Papers""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
RETURN DISTINCT labels(m2)","{'Thriller', 'Action', 'Drama'}"
831,which acted in the films led by [Venice/Venice] &apos;s director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
WHERE m.name = 'Venice/Venice'
RETURN DISTINCT a.name","{'Vanessa Redgrave', 'Andrea Marcovicci', 'Jack Nicholson', 'Tuesday Weld', 'Phil Proctor', 'Tanna Frederick', 'Claire Bloom', 'Shelley Winters', 'Stephen Dillane', 'Orson Welles', 'Viveca Lindfors', 'Jaclyn Smith', 'Victoria Tennant', 'Victoria Foyt', 'Nigel Terry'}"
832,which are the actors in the films run by the director of [California Suite],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""California Suite""})-[:DIRECTED_BY]<-(m2:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Madge Evans', 'Nicol Williamson', 'Anne Bancroft', 'Robert Donat', 'Jerry Lacy', 'Kevin Bacon', 'Matthew Broderick', 'Roddy McDowall', 'Dennis Quaid', 'Steve Martin', 'Omar Sharif', 'Jason Robards', 'James Spader', 'Donald Sutherland', 'Julianne Hough', 'Edith Fellows', 'Patricia Heaton', 'Whoopi Goldberg', 'Bing Crosby', 'Marsha Mason', 'Jessica Harper', 'Andie MacDowell', 'Quinn Cummings', 'Richard Dreyfuss', 'Kenny Wormald', 'Robert Duvall', 'Dan Dailey', 'Walter Matthau', 'Jeff Daniels', 'Lee Meredith', 'Goldie Hawn', 'Robert Klein', 'Greer Garson', 'Mikhail Baryshnikov', 'Louis Armstrong', 'John Cusack', 'Bernadette Peters', 'George Segal', 'Richard Benjamin', 'James Caan', 'Chris Sarandon', 'Dyan Cannon', 'Joan Hackett', 'Barbra Streisand', 'Kathleen Turner', 'Woody Allen', 'Drew Barrymore', 'John Lithgow', 'George Burns', 'Rick Moranis', 'Tom Skerritt', 'Betty Grable', 'Shirley MacLaine', 'Alan Arkin', 'James Coburn', 'Paul Benedict', 'Joan Cusack'}"
833,which acted in films led by the director of [Go Now],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Go Now""})-[:DIRECTED_BY]<-(m2:Movie)<-[:STARRED_ACTORS]-(a:Actor)
RETURN a.name","{'Dan Futterman', 'Shirley Henderson', 'Naomi Klein', 'Gina McKee', 'Archie Panjabi', 'Freida Pinto', 'Kate Hudson', 'Amanda Plummer', 'Riz Ahmed', 'Jamal Udin Torabi', 'Angelina Jolie', 'Kate Bosworth', 'Saskia Reeves', 'Casey Affleck', 'Val Kilmer', 'Molly Parker', 'Enayatullah', 'Steve Coogan', 'Jessica Alba'}"
834,which languages are spoken in films whose directors have also directed [Finding Neverland],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)-[:DIRECTED_BY]<-[:DIRECTED_BY]-(m2:Movie {name: ""Finding Neverland""})-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name","{'Dari', 'English'}"
835,which were the release dates of the films led by the director of [The Super Cops] ,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director{name:""The Super Cops""})-[:DIRECTED_BY]<-(m2:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN m2.name, y.name","{'1976', '1971', '1969', '1984', '2000'}"
836,What are the main languages in the films led by the [The New Land] director,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""The New Land""})-[:DIRECTED_BY]<-(m2:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name AS Main_Languages","{'English', 'Norwegian', 'German', 'Swedish', 'Danish'}"
837,who are the actors in the films written by the writer of [The Extra Man],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(mo:Movie {name: ""The Extra Man""})
MATCH (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name","{'Asa Butterfield', 'Scarlett Johansson'}"
838,Who wrote the films led by the director of [The Karen Carpenter Story],"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""The Karen Carpenter Story""})-[:DIRECTED_BY]<-(m2:Movie)<-[:WRITTEN_BY]-(w:Writer)
RETURN w.name","{'Peter Silverman', 'Peter Lovesey', 'Robert Caswell', 'Peter Stone', 'John Godey', 'William W. Norton', 'Fania Fénelon', 'John Kohn', 'Jim Piddock', 'Stephen Carpenter', 'Irving Wallace', 'Flora Rheta Schreiber', 'Rod Serling', 'Arthur Miller', 'John Pielmeier', 'Margaret Oberman'}"
839,what genres are directed by the director [Dirty Pretty Things],"```
MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Dirty Pretty Things""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name
```","{'Thriller', 'Comedy', 'Western', 'Drama', 'Romance', 'History'}"
840,What languages are spoken in films whose writers have also written [About a Boy],"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)-[:WRITTEN_BY]<-(m2:Movie {name: ""About a Boy""}), (m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name","{'Danish', 'English'}"
841,what genres make films that share actors with [Cocktail] fall under,"```
MATCH (m:Movie {name: 'Cocktail'})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```","{'Thriller', 'Biography', 'Crime', 'Horror', 'Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama', 'Romance', 'Music', 'Mystery', 'War'}"
842,which are the main languages in the films written by the [The Outfit] writer ,"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'The Outfit'}), (m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name as Language
```",{'French'}
843,films that share writers with the film [The Return of Frank James] were in which genres,"```
MATCH (m:Movie {name: 'The Return of Frank James'})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(sharedMovies:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN DISTINCT g.name
```","{'Musical', 'Comedy', 'Western', 'Drama'}"
