,query,target_query,generated_query
4404,which genres are the films run by [Stuart Baird] in,Action|Thriller,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Stuart Baird""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4405,the actor of [Bandit Queen] also starred in which films,Cooking with Stella,"MATCH (m:Movie {name: ""Bandit Queen""})-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
RETURN otherMovies.name"
4406,the scriptwriter of [The Believer] also wrote movies,Noise|Basic Instinct 2,"MATCH (m:Movie {name: ""The Believer""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4407,The director of [The Woman in Black] is also the director of which movies,Skokie|Eden Lake,"MATCH (m:Movie {name: ""The Woman in Black""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4408,which genres make the films written by [Kevin Downes] fall under,Drama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Kevin Downes'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4409,What types of films led by [Fredi M. Murer],Drama,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Fredi M. Murer""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name as Genre"
4410,the actor [Morey Amsterdam] co-starred with who,Jim Backus|Jack Cassidy,"MATCH (a:Actor {name: 'Morey Amsterdam'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
WHERE NOT co.name = 'Morey Amsterdam'
RETURN DISTINCT co.name"
4411,which genres are the films directed by [Bill Douglas] in,Drama,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Bill Douglas""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4412,who are the actors of the screenwriter [Chris Roberts],Matthew Lillard|Saffron Burrows|Tchéky Karyo,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Chris Roberts""}), (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4413,the actor [Mischa Barton] co-starred with who,Sam Rockwell|Piper Perabo|Rebecca De Mornay|Norman Reedus|Lili Taylor|Jessica Paré|Matt Long|Michael Clarke Duncan|Devon Sawa|Michael Rapaport|Bruce Willis|Julianne Michelle|Burt Reynolds|Madeleine Stowe|Cameron Van Hoy|Courtney Love|Reece Thompson|Jessica Stroup,"MATCH (a:Actor {name: ""Mischa Barton""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActors:Actor)
WHERE NOT coActors.name = ""Mischa Barton""
RETURN coActors.name"
4414,what were the release years of the movies acted by [Kyle Paul],2010|1953,"MATCH (a:Actor {name: 'Kyle Paul'})<-[:STARRED_ACTORS]-(m:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
4415,what types are the films written by [Edith Kneipple Roberts],Drama,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Edith Kneipple Roberts""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4416,the screenwriter [Alex Zamm] co-wrote movies with who,William Robertson,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name:'Alex Zamm'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name <> co.name
RETURN DISTINCT co.name"
4417,the screenwriter [Tessa de Loo] co-wrote movies with who,Marieke van der Pol,"MATCH (w:Writer {name: 'Tessa de Loo'})-[:WRITTEN_BY]-(m:Movie)-[:WRITTEN_BY]-(co:Writer)
WHERE w.name <> co.name
RETURN DISTINCT co.name"
4418,the films led by [Elaine May] were in what genres,Comedy,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Elaine May""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4419,which types are the films written by [Omar Naim],Drama|Action|Thriller,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name:""Omar Naim""}), (m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4420,Who directed the films made by [Gloria DeHaven],Jack Donohue|Charles Walters|Roy Del Ruth|Peter Yates,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director) 
WHERE EXISTS((m)-[:STARRED_ACTORS]->(:Actor {name: ""Gloria DeHaven""})) 
RETURN d.name"
4421,what were the release years the films starred by [Patricia Richardson],1997,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:'Patricia Richardson'}), (m)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
4422,the actor [Mark Kelly] is a co-star of who,Steve Zissis,"MATCH (a:Actor {name: ""Mark Kelly""})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
RETURN co.name"
4423,Which films share the same [Diamond Men] actor,The Black Hole|Dead Silence|Medium Cool|Alligator|Annapolis|Jackie Brown|Avalanche|Saw II|Lakeboat|Vigilante|Supernova,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(otherMovies:Movie)
WHERE m.name = 'Diamond Men'
RETURN otherMovies.name"
4424,which are the writers of the films staged by [Robert Patrick],Johnny Cash|Steve Brewer|James Mangold|Tracy Tormé|David Paterson|Gabriel Bologna|Peter Ettinger|Gill Dennis|Katherine Paterson|Travis Walton|Jeff Stockwell,"MATCH (a:Actor {name: 'Robert Patrick'})<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4425,Which genres do [Mark Jonathan Harris] movies fall under,Documentary|War,"MATCH (d:Director {name: 'Mark Jonathan Harris'})<-[:DIRECTED_BY]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4426,What movies are directed by the same director of [Ruby Sparks],Little Miss Sunshine,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie) 
WHERE m.name = ""Ruby Sparks"" 
RETURN m2.name"
4427,what genres are the films directed by [Scott Marshall] in,Comedy,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Scott Marshall'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4428,the films written by [Brian Bird] were headed by whom,Bill Duke,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Brian Bird""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4429,what were the release years of the movies acted by [Teri Garr],1990|1984|1992|1982|1983|1979|1977|1988|1989,"MATCH (a:Actor {name: ""Teri Garr""})<-[:STARRED_ACTORS]-(m:Movie)-[:RELEASE_YEAR]->(y:Year)
RETURN y.name"
4430,that are the directors of the films written by [Leonard Gershe],Milton Katselas|Stanley Donen,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Leonard Gershe""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4431,who are the directors of the films written by [Gavin Lyall],Roy Ward Baker,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Gavin Lyall""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4432,What genres are the films staged by [Jason Priestley] in the,Comedy|Thriller,"MATCH (a:Actor {name: 'Jason Priestley'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4433,who co-wrote films with [Alexandre Breffort],Billy Wilder,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Alexandre Breffort'
MATCH (m)-[:WRITTEN_BY]->(co:Writer)
WHERE co.name <> 'Alexandre Breffort'
RETURN DISTINCT co.name"
4434,which languages are the written films by [Edgar Wright] in,English,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Edgar Wright""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
4435,the actor [Bobby Darin] co-starred with who,Everett Chambers|Gina Lollobrigida|Stella Stevens|Rock Hudson|Sandra Dee|Sidney Poitier,"MATCH (a:Actor {name: 'Bobby Darin'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
WHERE NOT co.name = 'Bobby Darin'
RETURN co.name"
4436,the films written by [Armen Evrensel] starred which actors,Kristin Kreuk|Amanda Tapping|Billy Boyd,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Armen Evrensel""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4437,Which person has directed the films staged by [Dane Clark],Curtis Bernhardt|Vincent Sherman|Frank Borzage,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Dane Clark""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4438,who is listed as screenwriter of [Charlie Sheen] acted films,Carl Ellsworth|John Milius|Boaz Yakin|David S. Ward|John Fusco|Oliver Stone|Emilio Estevez|Pat Proft|Jeremy Passmore|George MacDonald Fraser|David Seltzer|David Twohy|Jim Abrahams|David McCumber|Roman Coppola|Gordon Weaver|Kevin Reynolds|Elmore Leonard|Dick Wolf|David Loughery|Scott Spiegel,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Charlie Sheen""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4439,the actor [Adrian Rawlins] is a co-star of who,David Daker|Sophie Stuckey|Bernard Hepton|Pauline Moran,"MATCH (a:Actor {name: ""Adrian Rawlins""})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
RETURN co.name"
4440,who has written with [William L. Stuart],Victor Trivas|Robert E. Kent|Ben Hecht|Frank P. Rosenberg,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'William L. Stuart'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name <> co.name
RETURN DISTINCT co.name"
4441,The films written by [Bob Fisher] were in which genres,Comedy,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Bob Fisher'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4442,What types of films is written by [Mick Davis],Comedy,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Mick Davis'})
MATCH (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4443,[Andersen Gabrych] has acted in concert with whom,Chris Stafford|Tina Holmes,"MATCH (a:Actor {name: 'Andersen Gabrych'})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActor:Actor)
WHERE NOT coActor.name = 'Andersen Gabrych'
RETURN coActor.name"
4444,[The Dukes of Hazzard] director also directed the films,Super Troopers|The Babymakers|Club Dread,"MATCH (m:Movie {name: ""The Dukes of Hazzard""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4445,which languages are the films played by [Benedict Cumberbatch] in,German,"MATCH (a:Actor {name: 'Benedict Cumberbatch'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN DISTINCT l.name"
4446,which languages are the films played by [Alexander Knox] in,Italian,"MATCH (a:Actor {name: 'Alexander Knox'})<-[:STARRED_ACTORS]-(m:Movie)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4447,which are the directors of films written by [F. Scott Fitzgerald],David Fincher|Elia Kazan|Henry King|Elliott Nugent|Baz Luhrmann|Frank Borzage|Richard Brooks|Jack Clayton,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'F. Scott Fitzgerald'}), (m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4448,who is listed as screenwriter of [John Witherspoon] acted films,Ice Cube,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""John Witherspoon""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4449,The films put on stage by [Kara Tointon] were in what genres,Thriller,"MATCH (a:Actor {name: 'Kara Tointon'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4450,who co-wrote films with [Greg Coolidge],Don Calame|Chris Conroy|Phil Hay|Jason Mantzoukas|Matt Manfredi,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Greg Coolidge'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name<>co.name
RETURN DISTINCT co.name"
4451,What genres do [Minna Gombell] movies fall under,Drama,"MATCH (a:Actor {name: 'Minna Gombell'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4452,who is listed as screenwriter of [Chloë Grace Moretz] acted films,Stephen King|Brian Selznick|Jeff Wadlow|John Logan|Mark Millar|Olivier Assayas|Lawrence D. Cohen|John Ajvide Lindqvist|Theodore Dreiser|Matt Reeves|Richard Wenk,"MATCH (a:Actor {name: ""Chloë Grace Moretz""})<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4453,who are the actors of the screenwriter [Joseph McGrath],Ringo Starr|Peter Sellers,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Joseph McGrath'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4454,the films led by [Agnieszka Holland] were in which genres,Drama|Fantasy|War,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Agnieszka Holland'}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4455,which person directed the movies starred by [Oja Kodar],Orson Welles,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)
WHERE a.name = ""Oja Kodar""
MATCH (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4456,which genres are directed by [Darren Aronofsky] in,Drama|Sport|Thriller,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Darren Aronofsky""}), (m)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4457,[Abel Ferrara] films were in what genres ,Horror|Crime|Drama|Comedy|Documentary|Thriller,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Abel Ferrara""}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name"
4458,which acted in films written by [Bruce Beresford],Glenn Close|Frances McDormand|Edward Woodward|Bryan Brown|Cate Blanchett|Jack Thompson|Pauline Collins,"MATCH (a:Actor)<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Bruce Beresford""})
RETURN a.name"
4459,which has appeared in the same film with [Thomas Meighan],Louis Wolheim|Robert Mitchum|Marie Prevost|Robert Ryan|Lizabeth Scott,"MATCH (a:Actor {name: ""Thomas Meighan""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActor:Actor)
WHERE NOT coActor.name = ""Thomas Meighan""
RETURN DISTINCT coActor.name"
4460,the actor [Barbara Fields] is a co-star of who,David McCullough|Charles McDowell,"MATCH (a:Actor {name: 'Barbara Fields'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
RETURN co.name"
4461,who are the directors of the films played by [Jackie Mason],Allan Arkush,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Jackie Mason""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4462,[Jacques Sernas] &apos;s films were released in what years,1956,"MATCH (a:Actor{name:""Jacques Sernas""})-[:STARRED_ACTORS]-(m:Movie)-[:RELEASE_YEAR]->(y:Year) RETURN y.name"
4463,the actor [Perry Benson] is a co-star of who,Thomas Turgoose|Piotr Jagiello,"MATCH (a:Actor {name: 'Perry Benson'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
WHERE NOT co.name = 'Perry Benson'
RETURN co.name"
4464,the actor [Caroline Dhavernas] starred together with who,Holly Lewis|Rémy Girard|Michel Côté|Amanda Walsh,"MATCH (a:Actor {name: ""Caroline Dhavernas""})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActors:Actor)
RETURN coActors.name"
4465,who is listed as director of [Shiori Sekine] starred movies,Nobuhiro Yamashita,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor{name:""Shiori Sekine""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4466,which genres are written films by [Thomas Jahn] in,Comedy,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Thomas Jahn'}), (m)-[:HAS_GENRE]->(g:Genre) 
RETURN g.name"
4467,Which person has directed the films staged by [Jonathan Groff],Chris Buck|Ryan Murphy|Shivajee Chandrabhushan|Adam Green|Kyle Patrick Alvarez|Jennifer Lee,"MATCH (a:Actor {name: ""Jonathan Groff""})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4468,which person directed the movies starred by [Feth Greenwood],Mark Atkins,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Feth Greenwood'}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4469,the screenwriter of [Crime Spree] also wrote which movies,Shadows in the Sun|Body of Evidence|Knight Moves,"MATCH (m:Movie {name: ""Crime Spree""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4470,the director of [Equilibrium] also directed the films,Ultraviolet,"MATCH (m:Movie {name: ""Equilibrium""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4471,the scriptwriter of [Sommersby] also wrote movies,The Return of Martin Guerre,"MATCH (m:Movie {name: ""Sommersby""})-[:WRITTEN_BY]->(w:Writer)<-[:WRITTEN_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4472,[Nicol Williamson] &apos; s films were written by whom,Michael Almereyda|Tony Richardson|Walter Murch|John V. Soto|Franco Zeffirelli|Nicholas Meyer|Mark Mills|William Shakespeare|Grigori Kozintsev|Barry Unsworth|Boris Pasternak|Kenneth Branagh|L. Frank Baum,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Nicol Williamson""}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4473,which appeared in the films written by [Raoul Ruiz],Stephen Dillane|John Malkovich,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Raoul Ruiz'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4474,The films staged by [Dorothy Dell] were directed by whom,Alexander Hall|Walter Bernstein,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Dorothy Dell""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4475,What genres do [Dwier Brown] movies fall under,Drama|Action|Horror|Adventure,"MATCH (a:Actor {name: 'Dwier Brown'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4476,the actor [Frank Vincent] starred together with who,Joe Pesci|Cathy Moriarty|Robert De Niro,"MATCH (a:Actor {name: 'Frank Vincent'})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(otherActors:Actor)
WHERE NOT otherActors.name = 'Frank Vincent'
RETURN DISTINCT otherActors.name"
4477,which person has directed the films written by [Morton Thompson],Stanley Kramer,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Morton Thompson""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4478,the actor [Lilia Skala] is a co-star of who,Leon Janney|Cliff Robertson|Sidney Poitier|Claire Bloom,"MATCH (a:Actor {name: 'Lilia Skala'})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(co:Actor)
WHERE NOT co.name = 'Lilia Skala'
RETURN DISTINCT co.name"
4479,which genres are the films staged by [Bruce Kimmel] in the,Horror|Comedy|Musical,"MATCH (d:Director {name: 'Bruce Kimmel'})<-[:DIRECTED_BY]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4480,The [Billy Liar] director also directed the films,A Kind of Loving|Eye for an Eye|The Falcon and the Snowman|Madame Sousatzka|Honky Tonk Freeway|Yanks|The Tale of Sweeney Todd|Midnight Cowboy|Cold Comfort Farm|Marathon Man|The Innocent|The Next Best Thing|The Believers|Darling|Sunday Bloody Sunday|Pacific Heights|The Day of the Locust|Far from the Madding Crowd,"MATCH (m:Movie {name: ""Billy Liar""})-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(otherMovies:Movie)
RETURN otherMovies.name"
4481,which appeared in the films directed by [Paolo Sorrentino],Toni Servillo|Sean Penn,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Paolo Sorrentino'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4482,The actor [Hilton McRae] acted with whom,Jeremy Irons|Meryl Streep,"MATCH (a:Actor {name: 'Hilton McRae'})-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]-(coActors:Actor)
WHERE NOT coActors.name = 'Hilton McRae'
RETURN coActors.name"
4483,Which genres make the films staged by [Paul A. Partain] fall under,Horror,"MATCH (a:Actor {name: 'Paul A. Partain'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4484,What languages are spoken in [Denis Dercourt] films,French,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Denis Dercourt""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4485,Who directed the films written by [Chuck Hogan],Ben Affleck,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Chuck Hogan""}), (m)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4486,What are the genres of [O.J. Simpson] films,Thriller,"MATCH (a:Actor {name: 'O.J. Simpson'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4487,[Larry Kramer] &apos;s writings were in which languages,English,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Larry Kramer""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4488,the actor [John Turturro] is a co-star of who,Peter Boyle|Dennis Farina|Winona Ryder|Woody Allen|Paul Scofield|Mel Smith|Rob Morrow|Allen Covert|Jodie Foster|Gabriel Byrne|George Clooney|Vanessa Paradis|Bob Nelson|Tim Blake Nelson|Marcia Gay Harden|Mekhi Phifer|Johnny Depp|Adam Sandler|Ralph Fiennes|Jon Polito|Tim Robbins|Harvey Keitel|John Goodman|Liev Schreiber|Emily Watson|Delroy Lindo,"MATCH (a:Actor {name: ""John Turturro""})<-[:STARRED_ACTORS]-(m:Movie)-[:STARRED_ACTORS]->(co:Actor)
RETURN co.name"
4489,who wrote the screenplay for the movies starred by [Suzanne Cloutier],Oliver Parker|William Shakespeare,"MATCH (a:Actor {name: 'Suzanne Cloutier'})<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4490,who wrote the films played by [Fred Norris],Howard Stern|Michael Kalesniko|Len Blum,"MATCH (a:Actor {name: 'Fred Norris'})<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4491,Which films have the same [Saawariya] actor ,Karan Arjun|Raajneeti|Chalte Chalte|Delhi-6|Mujhse Shaadi Karogi|Dabangg 2|Yeh Jawaani Hai Deewani|Bunty Aur Babli|Raanjhanaa|Chori Chori Chupke Chupke|Veer-Zaara|Tere Naam|Hum Tum|Hum Tumhare Hain Sanam|Mujhse Dosti Karoge!|Barfi!|Bhaag Milkha Bhaag|Black|Wanted|Kuch Kuch Hota Hai|Paheli,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor)<-[:STARRED_ACTORS]-(m2:Movie) 
WHERE m.name = 'Saawariya' 
RETURN m2.name"
4492,which types are the films played by [Cindy Pickett],Comedy,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: ""Cindy Pickett""}), (m)-[:HAS_GENRE]->(g:Genre) RETURN g.name"
4493,which genres make the films staged by [Spencer Tracy] fall under,Mystery|Horror|Musical|Drama|Fantasy|Adventure|Crime|Comedy|War|Western,"MATCH (a:Actor {name: 'Spencer Tracy'})<-[:STARRED_ACTORS]-(m:Movie)-[:HAS_GENRE]->(g:Genre)
RETURN g.name"
4494,the films written by [Norman Burnstine] starred which actors,Edward G. Robinson,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Norman Burnstine'}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4495,who are the actors in the films authored by [Ann Hu],Jared Harris,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Ann Hu""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4496,which acted in [Carey Wilson] films,Walter Huston|Franchot Tone|Karen Morley,"MATCH (a:Actor)<-[:STARRED_ACTORS]-(m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE w.name = ""Carey Wilson"" 
RETURN a.name"
4497,the films written by [Kaylie Jones] starred which actors,Barbara Hershey|Kris Kristofferson|Leelee Sobieski,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Kaylie Jones""}), (m)-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name"
4498,which person directed the movies starred by [Jocelyn Quivrin],Chris Nahon,"MATCH (a:Actor {name: 'Jocelyn Quivrin'})<-[:STARRED_ACTORS]-(m:Movie)-[:DIRECTED_BY]->(d:Director)
RETURN d.name"
4499,who co-wrote films with [Grace Metalious],John Michael Hayes|Ronald Alexander,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Grace Metalious'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE co.name <> 'Grace Metalious'
RETURN DISTINCT co.name"
4500,Which films share the same [The Gore Gore Girls] director,Blood Feast|Two Thousand Maniacs!|Color Me Blood Red,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director)<-[:DIRECTED_BY]-(m2:Movie)
WHERE m.name = 'The Gore Gore Girls'
RETURN m2.name"
4501,What languages are spoken in films written by [Antonio Pennacchi],Italian,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Antonio Pennacchi""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4502,which screenwriters co-wrote films with [Larry Levin],John Hamburg|Hugh Lofting,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Larry Levin'}), (m)-[:WRITTEN_BY]->(co:Writer)
WHERE w.name <> co.name
RETURN DISTINCT co.name"
4503,who has written the films led by [Graham Baker],Neil Gaiman|David Chappe|Mark Leahy|Roger Avary,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: 'Graham Baker'}), (m)-[:WRITTEN_BY]->(w:Writer)
RETURN w.name"
4504,the films featured by [Bendt Rothe] were in which languages,Danish,"MATCH (m:Movie)-[:STARRED_ACTORS]->(a:Actor {name: 'Bendt Rothe'}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name"
4505,What are the main languages in [Aleksandr Sokurov],Russian|Japanese,"MATCH (m:Movie)-[:DIRECTED_BY]->(d:Director {name: ""Aleksandr Sokurov""}), (m)-[:IN_LANGUAGE]->(l:Language)
RETURN l.name as Language"
