,query,target_query,generated_query
357,which words are described as [Barry Munday],"It seems like there might be some confusion with the natural language query. The database schema provided does not include an entity or relationship that would allow for words to be described as ""Barry Munday"". However, if you're looking for information related to a movie named ""Barry Munday"", such as its director, writer, actors, etc., these are some example queries:

To find the director of the movie ""Barry Munday"":
```cypher
MATCH (m:Movie {name: ""Barry Munday""})-[:DIRECTED_BY]->(d:Director)
RETURN d.name
```

To find the writer of the movie ""Barry Munday"":
```cypher
MATCH (m:Movie {name: ""Barry Munday""})-[:WRITTEN_BY]->(w:Writer)
RETURN w.name
```

To find the actors in the movie ""Barry Munday"":
```cypher
MATCH (m:Movie {name: ""Barry Munday""})-[:STARRED_ACTORS]->(a:Actor)
RETURN a.name
```

To find the release year of the movie ""Barry Munday"":
```cypher
MATCH (m:Movie {name: ""Barry Munday""})-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```

Please provide more context or clarify your request if you're looking for a different type of query.","{'judy greer', 'patrick wilson'}"
358,which words describe [The Warped Ones],"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'The Warped Ones' RETURN t.name""","{'koreyoshi kurahara', 'bd-r'}"
359,[The Honeymooners] in a few words,"""MATCH (m:Movie {name: 'The Honeymooners'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""",{'cedric the entertainer'}
360,describe the film [Loose Cannons] in a few words ,"""MATCH (m:Movie {name: 'Loose Cannons'})-[r:HAS_TAGS]->(t:Tag) RETURN t.name""","{'richard matheson', 'gene hackman'}"
361,to describe [Persuasion] in a few words,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Persuasion' RETURN t.name""","{'roger michell', 'adaptation', 'jane austen'}"
362,what words describe the film [The Switch],"```cypher
MATCH (m:Movie {name: 'The Switch'})-[:HAS_TAGS]->(t:Tag)
RETURN t.name
```","{'juliette lewis', 'new york', 'will speck', 'jennifer aniston', 'josh gordon', 'jason bateman', 'jeff goldblum', 'patrick wilson', 'comedy'}"
363,[Simon] description,"Your query is not clear. Please specify what you want to search for Simon in the database. Is Simon a Movie, Director, Writer, Actor, Year, Language, Tag, Genre, Votes, or Rating?",{'euthanasia'}
364,describe the [La Vie en Rose] film in a few words,"""MATCH (m:Movie {name: 'La Vie en Rose'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'marion cotillard', 'french'}"
365,what words are described in the film [Blue Crush],"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Blue Crush' RETURN t.name""","{'kate bosworth', 'hawaii', 'surfing'}"
366,Can you give you a few words to describe what [Get Real] is about,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Get Real' RETURN t.name""","{'coming out', 'gay'}"
367,which topics is the film [Now Is Good] on,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Now Is Good' RETURN t.name""",{'dakota fanning'}
368,to describe [10] in a few words,"The given natural language query, ""to describe [10] in a few words"" is ambiguous and does not specify any entity or attribute from the given database schema. Therefore, I'm unable to generate a Cypher query from this. Please provide a more specific query related to the database schema.","{'blake edwards', 'dudley moore'}"
369,what words describes the film [Gone Baby Gone],"```cypher
MATCH (m:Movie {name: ""Gone Baby Gone""})-[:HAS_TAGS]->(t:Tag)
RETURN t.name
```","{'casey affleck', 'mystery', 'ben affleck', 'directorial debut', 'r'}"
370,Can you give a few words to describe [Tony],"The provided natural language query is ambiguous. The database schema doesn't seem to contain any entity or attribute that could be used to describe a person named ""Tony"". It would be helpful to have more specific information about what we're looking for in relation to ""Tony"".",{'serial killer'}
371,describing the film [Mountains of the Moon] in a few words,"""MATCH (m:Movie {name: 'Mountains of the Moon'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'bob rafelson', 'africa'}"
372,which subjects is the film [Smoking/No Smoking] on,"""MATCH (m:Movie {name: 'Smoking/No Smoking'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""",{'alain resnais'}
373,describing [San Francisco],"Your query does not provide any specific context or relation to the database schema. Please provide a more detailed query. For example, ""Find all movies directed by a director from San Francisco"" or ""Find all movies written by a writer from San Francisco"".",{'clark gable'}
374,Can you give a few words to describe what [Black Mask] is about,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Black Mask' RETURN t.name""",{'jet li'}
375,what topics is [1984] about,"""MATCH (m:Movie {name: '1984'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'george orwell', 'michael anderson'}"
376,describe the [Hell Ride] film in a few words,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Hell Ride' RETURN t.name""","{'quentin tarantino', 'dennis hopper', 'vinnie jones'}"
377,what words are described [Soul Surfer],"```cypher
MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE m.name = ""Soul Surfer""
RETURN t.name
```","{'true story', 'faith'}"
378,what topics is [Fist of the North Star] about,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Fist of the North Star' RETURN t.name""",{'anime'}
379,[High Heels and Low Lifes] description,"Given the database schema, it seems like there is no attribute or entity for a 'description' of a movie. Therefore, it is not possible to create a Cypher query to answer the given natural language query.",{'minnie driver'}
380,what are the terms that apply to [Frank],"Given the information provided, the natural language query is somewhat ambiguous. It is unclear what entity ""Frank"" belongs to (Director, Actor, Writer, etc.), and what terms you are referring to. Due to this ambiguity, I will provide a general Cypher query that takes ""Frank"" as a Movie entity and fetches all its related entities:

```
MATCH (m:Movie {name: 'Frank'})-[r]->(n)
RETURN type(r) as Relation, n.name as Name
```

This Cypher query will search for a movie named 'Frank' and return all the relations (terms) that apply to it along with the names of the entities related to it. Adjust this query according to the specific entity type and relations you are interested in.","{'domhnall gleeson', 'maggie gyllenhaal', 'michael fassbender'}"
381,what words describes the film [Elephant White],"```
MATCH (m:Movie {name: 'Elephant White'})-[:HAS_TAGS]->(t:Tag)
RETURN t.name
```",{'bangkok'}
382,[Jesse James] description ,"The natural language query is a bit ambiguous. If you mean to get all information related to a movie called ""Jesse James"", the Cypher query would be:

```
MATCH (m:Movie {name: ""Jesse James""})-[r]->(info)
RETURN m.name, TYPE(r), info.name
```",{'henry king'}
383,which subjects is the [Doom] film on,"```
MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag)
WHERE m.name = 'Doom'
RETURN t.name
```","{'horror', 'monsters', 'mars'}"
384,what words are described in the film [Seven Days in May],"""MATCH (m:Movie {name: 'Seven Days in May'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'thriller', 'rod serling', 'military', 'john frankenheimer', 'bd-r'}"
385,[King Creole] in a few words,"""MATCH (m:Movie {name: 'King Creole'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""",{'michael curtiz'}
386,what topics is [Treasure Island] about,"""MATCH (m:Movie {name: 'Treasure Island'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'disney', 'island', 'robert louis stevenson'}"
387,describing the [Author! Author!] film in a few words,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Author! Author!' RETURN t.name""",{'arthur hiller'}
388,which words are described [Disclosure],"The provided natural language query is unclear. The term ""words are described"" does not specify a clear relationship within the database schema. Please provide a more specific query. For example, you can ask for the director, actors, genre, language, etc. associated with the movie ""Disclosure"".","{'michael crichton', 'demi moore', 'michael douglas', 'sexual harassment'}"
389,Could you give you a few words to describe what [Alien Nation] is about,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Alien Nation' RETURN t.name""",{'police'}
390,describe [The Wolverine] in a few words ,"""MATCH (m:Movie {name: 'The Wolverine'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'hugh jackman', 'japan', 'superhero', 'james mangold', 'marvel', 'x-men', 'wolverine'}"
391,which words are described as [Beyond the Sea],"This query is not clear enough to be translated into Cypher. It does not specify what it means by ""words"" and what relation ""Beyond the Sea"" has with the database schema. Please provide more information.",{'kevin spacey'}
392,which topics is [Zodiac] about,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Zodiac' RETURN t.name""","{'jake gyllenhaal', 'police', 'slow', 'david fincher', 'mark ruffalo', 'crime', 'serial killer', 'r', 'investigation'}"
393,Could you give a few words to describe what [The Big Boss] is about,"""MATCH (m:Movie {name: 'The Big Boss'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'martial arts', 'bruce lee'}"
394,[Farewell My Concubine] description ,"Since the natural language query asks for the description of the movie ""Farewell My Concubine"", it's likely to include the director, the writers, the actors, the year of release, the language, the tags, the genre, the votes, and the rating. Here's how you can query that in Cypher:

```
MATCH (m:Movie {name: 'Farewell My Concubine'}) 
OPTIONAL MATCH (m)-[:DIRECTED_BY]->(d:Director) 
OPTIONAL MATCH (m)-[:WRITTEN_BY]->(w:Writer) 
OPTIONAL MATCH (m)-[:STARRED_ACTORS]->(a:Actor) 
OPTIONAL MATCH (m)-[:RELEASE_YEAR]->(y:Year) 
OPTIONAL MATCH (m)-[:IN_LANGUAGE]->(l:Language) 
OPTIONAL MATCH (m)-[:HAS_TAGS]->(t:Tag)
OPTIONAL MATCH (m)-[:HAS_GENRE]->(g:Genre)
OPTIONAL MATCH (m)-[:HAS_IMDB_VOTES]->(v:Votes)
OPTIONAL MATCH (m)-[:HAS_IMDB_RATING]->(r:Rating)
RETURN m.name AS Movie, collect(d.name) AS Directors, collect(w.name) AS Writers, collect(a.name) AS Actors, y.name AS Year, l.name AS Language, collect(t.name) AS Tags, collect(g.name) AS Genres, v.name AS Votes, r.name AS Rating
``` 

Remember that since there can be multiple directors, writers, actors, tags, and genres for a movie, we use the `collect` function to get all of them.","{'leslie cheung', 'opera', 'r', 'gong li', 'china'}"
395,what words are described in the film [Planes],"""MATCH (m:Movie {name: 'Planes'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""",{'disney'}
396,Which topics is the film [Domino] on,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Domino' RETURN t.name""",{'keira knightley'}
397,which words describe the [Short Cuts] film,"```
MATCH (m:Movie {name: ""Short Cuts""})-[:HAS_TAGS]->(t:Tag)
RETURN t.name
```","{'robert altman', 'julianne moore', 'altman', 'los angeles', 'ensemble cast', 'tom waits'}"
398,to describe the film [Darkon] in a few words,"""MATCH (m:Movie {name: 'Darkon'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'maryland', 'fantasy', 'baltimore', 'documentary'}"
399,describing the [Captain Phillips] film in a few words,"""MATCH (m:Movie {name: 'Captain Phillips'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'hostage', 'tom hanks', 'paul greengrass', 'seal', 'navy', 'captain', 'navy seals', 'ocean', 'hijacking', 'true story', 'pirates'}"
400,describing [The Lost Boys] in a few words,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'The Lost Boys' RETURN t.name""","{'vampire', 'horror', 'brothers', 'kiefer sutherland', 'vampires'}"
401,Can you give a few words to describe what [Oldboy] is about,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Oldboy' RETURN t.name""","{'violence', 'vengeance', 'trilogy', 'conspiracy', 'story', 'korea', '2', 'korean', 'r'}"
402,describes the film [The Dawn Patrol] in a few words,"""MATCH (m:Movie {name: 'The Dawn Patrol'})-[:DIRECTED_BY]->(d:Director), (m)-[:WRITTEN_BY]->(w:Writer), (m)-[:STARRED_ACTORS]->(a:Actor), (m)-[:RELEASE_YEAR]->(y:Year), (m)-[:IN_LANGUAGE]->(l:Language), (m)-[:HAS_TAGS]->(t:Tag), (m)-[:HAS_GENRE]->(g:Genre), (m)-[:HAS_IMDB_VOTES]->(v:Votes), (m)-[:HAS_IMDB_RATING]->(r:Rating) RETURN m, d, w, a, y, l, t, g, v, r""",{'edmund goulding'}
403,what words describe the [Emmanuel's Gift] film,"""MATCH (m:Movie {name: 'Emmanuel's Gift'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""",{'ghana'}
404,you can describe the movie [Cypher] in a few words,"""MATCH (m:Movie {name: 'Cypher'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'jeremy northam', 'lucy liu', 'r', 'vincenzo natali'}"
405,describing the [Deadly Friend] film in a few words,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Deadly Friend' RETURN t.name""",{'wes craven'}
406,what words describe the movie [The Sacrifice],"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'The Sacrifice' RETURN t.name""","{'andrei tarkovsky', 'erland josephson'}"
407,describe the [Easy Rider] film in a few words,"""MATCH (m:Movie {name: 'Easy Rider'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'marijuana', 'united states', 'road movie', 'dennis hopper', 'counterculture', 'drugs', 'bd-r', 'library', 'peter fonda'}"
408,which words describe the film [City Slickers],"```
MATCH (m:Movie {name: 'City Slickers'})-[:HAS_TAGS]->(t:Tag)
RETURN t.name
```","{'daniel stern', 'bruno kirby', 'billy crystal', 'colorado', 'ron underwood', 'jack palance'}"
409,[Romeo + Juliet] description ,"Your query is not clear enough. If you want to get all the attributes related to the movie ""Romeo + Juliet"", the Cypher query would be as follows:

```cypher
MATCH (m:Movie {name: ""Romeo + Juliet""})-[:DIRECTED_BY]->(d:Director),
(m)-[:WRITTEN_BY]->(w:Writer),
(m)-[:STARRED_ACTORS]->(a:Actor),
(m)-[:RELEASE_YEAR]->(y:Year),
(m)-[:IN_LANGUAGE]->(l:Language),
(m)-[:HAS_TAGS]->(t:Tag),
(m)-[:HAS_GENRE]->(g:Genre),
(m)-[:HAS_IMDB_VOTES]->(v:Votes),
(m)-[:HAS_IMDB_RATING]->(r:Rating)
RETURN m, d, w, a, y, l, t, g, v, r
```

This query will return all the related entities (director, writer, actors, year of release, language, tags, genre, votes, and rating) of the movie ""Romeo + Juliet"".","{'baz luhrmann', 'shakespeare', 'leonardo dicaprio', 'claire danes', 'romantic'}"
410,[Vampyros Lesbos] description,This query is not clear enough to translate it into Cypher. The database schema does not contain a 'description' attribute or entity. Please provide a more specific query.,{'vampire'}
411,what words describes the film [Spare Parts],"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Spare Parts' RETURN t.name""",{'high school'}
412,[Gypsy] description ,"The natural language query is not explicit about the attributes for the movie description. If we assume the description includes Movie name, Director, Writer, Actors, Release Year, Language, Tags, Genre, IMDB Votes, and IMDB Rating, the Cypher query would look like this:

```cypher
MATCH (m:Movie {name: 'Gypsy'})-[:DIRECTED_BY]->(d:Director),
      (m)-[:WRITTEN_BY]->(w:Writer),
      (m)-[:STARRED_ACTORS]->(a:Actor),
      (m)-[:RELEASE_YEAR]->(y:Year),
      (m)-[:IN_LANGUAGE]->(l:Language),
      (m)-[:HAS_TAGS]->(t:Tag),
      (m)-[:HAS_GENRE]->(g:Genre),
      (m)-[:HAS_IMDB_VOTES]->(v:Votes),
      (m)-[:HAS_IMDB_RATING]->(r:Rating)
RETURN m.name AS Movie, d.name AS Director, w.name AS Writer, collect(a.name) AS Actors, y.name AS Year, l.name AS Language, collect(t.name) AS Tags, g.name AS Genre, v.name AS Votes, r.name AS Rating
```","{'bd-r', 'mervyn leroy'}"
413,describes the film [Requiem] in a few words,"""MATCH (m:Movie {name:'Requiem'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""","{'exorcism', 'possession', 'mental illness', 'epilepsy'}"
414,to describe [Derailed] in a few words,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Derailed' RETURN t.name""","{'clive owen', 'vincent cassel'}"
415,what words describes the film [Bend It Like Beckham],"```
MATCH (m:Movie {name: ""Bend It Like Beckham""})-[:HAS_TAGS]->(t:Tag)
RETURN t.name
```","{'london', 'football', 'keira knightley'}"
416,to describe [Children of Nature] in a few words,"""MATCH (m:Movie {name: 'Children of Nature'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""",{'friðrik Þór friðriksson'}
417,Can you give some words describing [Sapphire],"""MATCH (m:Movie {name: 'Sapphire'})-[:HAS_TAGS]->(t:Tag) RETURN t.name""",{'basil dearden'}
418,can describe the movie [Meeting Evil] in a few words,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Meeting Evil' RETURN t.name""","{'samuel l. jackson', 'luke wilson'}"
419,what words describe the [Street Mobster] film,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'Street Mobster' RETURN t.name""",{'kinji fukasaku'}
420,which words describe [The Pope's Toilet],"```
MATCH (m:Movie {name: ""The Pope's Toilet""})-[:HAS_TAGS]->(t:Tag)
RETURN t.name
```",{'uruguay'}
421,Can you give a few words to describe what [On the Road] is about ,"""MATCH (m:Movie)-[:HAS_TAGS]->(t:Tag) WHERE m.name = 'On the Road' RETURN t.name""",{'jack kerouac'}
422,describe the [Sid and Nancy] film in a few words,"""MATCH (m:Movie {name: 'Sid and Nancy'})-[r:HAS_TAGS]->(t:Tag) RETURN t.name""","{'punk', 'punk rock', 'alex cox', 'gary oldman'}"
423,Which words describe [Sandra],"Your query is ambiguous. Could you please provide more information? For example, is Sandra an actor, a director, or a writer? And what words are you interested in? Tags for movies she's involved with, languages she speaks, or something else?","{'luchino visconti', 'italian'}"
424,[Twice Upon a Time] description ,"Your natural language query is ambiguous as you have not specified what specific information or description about the movie ""Twice Upon a Time"" you are interested in. Are you interested in the director, the actors, the writers, the year of release, the language, the tags, the genre, the votes, or the rating? Please provide more specific information.","{'animation', 'bd-r', 'john korty'}"
425,of the film [Ned Kelly],"The natural language query is incomplete. To generate a Cypher query, please provide more information about what you want to know about the film ""Ned Kelly"". For example, do you want to know its director, its actors, its genre, etc.?",{'Tony Richardson'}
426,who has written the film [The Machinist],"""MATCH (m:Movie {name: 'The Machinist'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'Scott Kosar'}
427,who was the [Call Girl] writer,"""MATCH (m:Movie {name: 'Call Girl'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'Marietta von Hausswolff von Baumgarten'}
428,that wrote the film [Seven Samurai],"""MATCH (m:Movie {name: 'Seven Samurai'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'Akira Kurosawa'}
429,who was the [Post Mortem] writer,"""MATCH (m:Movie {name: 'Post Mortem'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'Pablo Larraín'}
430,who has written [Lianna],"""MATCH (m:Movie {name: 'Lianna'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'John Sayles'}
431,Who is the [The Dawn Patrol] writer,"""MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE m.name = 'The Dawn Patrol' RETURN w.name""",{'John Monk Saunders'}
432,who was the author of the film [Catwoman],"""MATCH (m:Movie {name: 'Catwoman'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'Bob Kane'}
433,author of [Respiro],"""MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE m.name = 'Respiro' RETURN w.name""",{'Emanuele Crialese'}
434,that has been [The Fallen Idol] written by,"```
MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) 
WHERE m.name = 'The Fallen Idol' 
RETURN w.name
```",{'Graham Greene'}
435,which was the writer of the film [Bully],"```
MATCH (m:Movie {name: ""Bully""})-[:WRITTEN_BY]->(w:Writer)
RETURN w.name
```","{'Roger Pullis', 'Jim Schutze', 'David McKenna'}"
436,which person has written the film [Cronos],"""MATCH (m:Movie {name: 'Cronos'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'Guillermo del Toro'}
437,Who is the [The Wild Bees] author,"""MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE m.name = 'The Wild Bees' RETURN w.name""",{'Bohdan Sláma'}
438,who has written the movie [The God Who Wasn't There],MATCH (m:Movie {name: 'The God Who Wasn't There'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name,{'Brian Flemming'}
439,The [Before Midnight] film was written by whom,"```
MATCH (m:Movie {name: ""Before Midnight""})-[:WRITTEN_BY]->(w:Writer)
RETURN w.name
```","{'Julie Delpy', 'Richard Linklater', 'Ethan Hawke'}"
440,which in the world has written [Inside Moves],"""MATCH (m:Movie {name: 'Inside Moves'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""","{'Valerie Curtin', 'Todd Walton', 'Barry Levinson'}"
441,which was the [Choke] writer,"""MATCH (m:Movie {name: 'Choke'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""","{'Clark Gregg', 'Chuck Palahniuk'}"
442,Who is the [Caged] writer,"```cypher
MATCH (m:Movie {name: ""Caged""})-[:WRITTEN_BY]->(w:Writer)
RETURN w.name
```","{'Virginia Kellogg', 'Bernard C. Schoenfeld'}"
443,that wrote the film [The Howling],"""MATCH (m:Movie {name: 'The Howling'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""","{'John Sayles', 'Gary Brandner', 'Terence H. Winkless'}"
444,who is the [The Appeared] author,"""MATCH (m:Movie {name: 'The Appeared'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'Paco Cabezas'}
445,which has been [The Final Cut] in writing by,"""MATCH (m:Movie {name: 'The Final Cut'})-[:WRITTEN_BY]->(w:Writer) RETURN w.name""",{'Crash Leyland'}
446,who has written [The Magnetic Monster],"```
MATCH (m:Movie {name: ""The Magnetic Monster""})-[:WRITTEN_BY]->(w:Writer)
RETURN w.name
```","{'Ivan Tors', 'Curt Siodmak'}"
447,who was the writer of [A Clockwork Orange],"""MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE m.name = 'A Clockwork Orange' RETURN w.name""","{'Anthony Burgess', 'Stanley Kubrick'}"
448,"what has happened to [Silent Night, Deadly Night]","The provided natural language query ""what has happened to [Silent Night, Deadly Night]"" is too ambiguous for a database query translation as it doesn't specify what kind of information is needed about the movie ""Silent Night, Deadly Night"". Please provide more specific details.",{'1984'}
449,what was the exit from [Romeo Is Bleeding],"Your query does not specify what exactly you want to know about the movie ""Romeo Is Bleeding"". However, if you want to get all the related information about the movie, the Cypher query would be:

```cypher
MATCH (m:Movie {name: ""Romeo Is Bleeding""})-[:DIRECTED_BY]->(d:Director),
      (m)-[:WRITTEN_BY]->(w:Writer),
      (m)-[:STARRED_ACTORS]->(a:Actor),
      (m)-[:RELEASE_YEAR]->(y:Year),
      (m)-[:IN_LANGUAGE]->(l:Language),
      (m)-[:HAS_TAGS]->(t:Tag),
      (m)-[:HAS_GENRE]->(g:Genre),
      (m)-[:HAS_IMDB_VOTES]->(v:Votes),
      (m)-[:HAS_IMDB_RATING]->(r:Rating)
RETURN m, d, w, a, y, l, t, g, v, r
```
This query will return all related entities of the movie ""Romeo Is Bleeding"".",{'1993'}
450,of which date was the date of exit of [Otis],"""MATCH (m:Movie {name: 'Otis'})-[:RELEASE_YEAR]->(y:Year) RETURN y.name""",{'2008'}
451,what has been the way to [The Rare Breed],"The query ""what has been the way to [The Rare Breed]"" is not clear in terms of what it is trying to extract from the database. It could potentially be asking for the director, writer, actors, year of release, language, tags, genre, votes or rating related to the movie ""The Rare Breed"". Please provide a more specific query.",{'1966'}
452,what was the output of the film [Little Miss Marker],"The query is not clear enough as ""output"" is not defined in the given schema. The ""output"" of a film could be referring to various things such as its director, actors, genre, etc. Please provide more specific information.",{'1934'}
453,what has been the exit from [My Life So Far],"The provided natural language query is not clear about the specific information it is seeking regarding the movie ""My Life So Far"". ""Exit"" is not a defined attribute or relationship in the provided schema. Please provide a more specific query, such as ""Who directed 'My Life So Far'?"" or ""What is the IMDB rating of 'My Life So Far'?"".",{'1999'}
454,what has been the way to [Amityville 3-D],Your query is not clear. Please provide more information.,{'1983'}
455,what date was the release date of the [Like Father Like Son] film,"""MATCH (m:Movie {name: 'Like Father Like Son'})-[:RELEASE_YEAR]->(y:Year) RETURN y.name""",{'1987'}
456,what was the exit of [Policeman],"Your query ""what was the exit of [Policeman]"" is a bit ambiguous and I am unable to understand what you're asking for. Could you please provide more context or rephrase the question? Are you asking for the release year, the director, or something else related to the movie ""Policeman""?",{'2011'}
457,what has been the exit from [Soul Man],"Your query is not clear. The term ""exit"" is not defined in the context of the database schema provided. Could you please provide more details or clarify the information you want to retrieve related to the movie ""Soul Man""?",{'1986'}
458,what date was the release date of the movie [The Andromeda Strain],"""MATCH (m:Movie {name: 'The Andromeda Strain'})-[:RELEASE_YEAR]->(y:Year) RETURN y.name""",{'1971'}
459,[The Chamber]  when freed,"Your query is not clear. Could you please provide more details or context? The phrase ""[The Chamber] when freed"" does not specify what information you are looking for in the database.",{'1996'}
460,which date was the release date of [King Kelly],"""MATCH (m:Movie)-[:RELEASE_YEAR]->(y:Year) WHERE m.name = 'King Kelly' RETURN y.name""",{'2012'}
461,what was the output of the film [The Breed],"The natural language query is not clear about what specific output is needed for the film ""The Breed"". It could be asking for any information related to the film such as director, actors, writer, year, language, tags, genre, votes, or rating. Please provide more specific information.",{'2006'}
462,what has been the exit from [Age of Consent],"The query seems to be ambiguous as it's not clear what ""exit"" refers to in the context of a movie. Please provide more specific details. For instance, are you referring to the revenue generated, the number of viewers, or something else?",{'1969'}
463,what was the exit of [Children of Men],"It seems like the query might be asking for the release year of the movie ""Children of Men"". If that's the case, the corresponding Cypher query would be:

```
MATCH (m:Movie {name: 'Children of Men'})-[:RELEASE_YEAR]->(y:Year)
RETURN y.name
```",{'2006'}
464,which date was the date of release of [Alibi],"""MATCH (m:Movie {name: 'Alibi'})-[:RELEASE_YEAR]->(y:Year) RETURN y.name""",{'1929'}
465,what was the exit of [Cyrano de Bergerac],"The natural language query is not clear. The term ""exit"" could refer to various aspects such as the movie's release year, the director, actors, or any other attribute related to the movie. Please provide more context or clarify what specific information you are looking for about the movie ""Cyrano de Bergerac"".",{'1990'}
466,which date was the release date of the film [Fast Times at Ridgemont High],"""MATCH (m:Movie)-[:RELEASE_YEAR]->(y:Year) WHERE m.name = 'Fast Times at Ridgemont High' RETURN y.name""",{'1982'}
467,what was the exit of [An American Carol],"The natural language query is ambiguous. ""Exit"" does not represent any relation known in the database schema. Please provide more context or rephrase the query.",{'2008'}
468,what was the exit from [Away from Her],"Your query is not clear. If you want to know the director, year of release and genre of the movie ""Away from Her"", the Cypher query would be:

```
MATCH (m:Movie {name: ""Away from Her""})-[:DIRECTED_BY]->(d:Director),
(m)-[:RELEASE_YEAR]->(y:Year),
(m)-[:HAS_GENRE]->(g:Genre)
RETURN d.name as Director, y.name as Year, g.name as Genre
```",{'2006'}
469,which date was the release date of the film [The Double],"""MATCH (m:Movie)-[:RELEASE_YEAR]->(y:Year) WHERE m.name = 'The Double' RETURN y.name""",{'2013'}
470,what was the exit of [Gertrud],"Your query is unclear. The term ""exit"" in the context of a movie is ambiguous. Please provide more context or specify the information you are looking for. For example, are you asking about a movie named ""Gertrud"", its director, actors, release year, language, tags, genre, votes, or rating?",{'1964'}
471,what was the output of the film [The Monkey King],"As an AI, I need more specific information to accurately answer your query because ""output"" in the context of a film could refer to several different attributes like the director, the writer, the actors, the release year, the language, the tags, the genre, the votes, or the rating. Please provide more specific information.",{'2014'}
472,what was the exit of [Blast of Silence],"The natural language query does not provide clear information on what is needed. The term ""exit"" doesn't correspond with any of the attributes or entities in the provided database schema. Please provide a more specific query.",{'1961'}
473,which date was the date of release of the film [Careful],"""MATCH (m:Movie)-[:RELEASE_YEAR]->(y:Year) WHERE m.name = 'Careful' RETURN y.name""",{'1992'}
