,query,target_query,generated_query
7160,This movie has made [Hans Janowitz] write history for,The Cabinet of Dr. Caligari,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name:""Hans Janowitz""}) RETURN m.name"
7161,this movie has made [Patty Dann] write history for,Mermaids,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Patty Dann'}) RETURN m.name
7162,which film did [Giorgio Prosperi] write,Sodom and Gomorrah,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Giorgio Prosperi""})
RETURN m.name"
7163,what the films [Jason Schafer] the writer of,Trick,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Jason Schafer""}) RETURN m.name"
7164,what is a film written by [Putra Mada],Mystics in Bali,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Putra Mada""}) RETURN m.name"
7165,What films [Richard Stratton] the writer of,Whiteboyz,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Richard Stratton""}) RETURN m.name"
7166,What film did [Alexandra Pelosi] write,Journeys with George,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Alexandra Pelosi'}) RETURN m.name
7167,which films are [Sergio Garrone] the writer of,Django the Bastard,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Sergio Garrone""}) RETURN m.name"
7168,This movie made [Chris Jones] write,Urban Ghost Story,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Chris Jones""}) RETURN m.name"
7169,What films are [Ken Hughes] the writer of,Chitty Chitty Bang Bang|Cromwell|The Trials of Oscar Wilde,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Ken Hughes""}) RETURN m.name"
7170,What film did [Jacquelyn Mitchard] write,The Deep End of the Ocean,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Jacquelyn Mitchard'}) RETURN m.name
7171,which films are [Douglas Buck] the writer of,The Theatre Bizarre,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Douglas Buck'
RETURN m.name"
7172,This movie has made [Walt Disney] write history for,"Lt. Robin Crusoe, U.S.N.","MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Walt Disney""}) RETURN m.name"
7173,which film has made [Nathaniel Hawthorne] write,The Scarlet Letter|The House of the Seven Gables,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Nathaniel Hawthorne""}) RETURN m.name"
7174,films were [Cecilia Miniucchi] a writer on,Expired,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Cecilia Miniucchi""}) RETURN m.name"
7175,This film made [Aaron Seltzer] write the story for,Epic Movie|Meet the Spartans|Disaster Movie|Date Movie|Vampires Suck|Spy Hard|The Starving Games,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Aaron Seltzer""}) RETURN m.name"
7176,What films are [James Ronald] a writer on,The Suspect,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = ""James Ronald"" RETURN m.name"
7177,Which film made [Zack Stentz] write,Thor,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Zack Stentz'})
RETURN m.name"
7178,what the films have [Benno Vigny] the writer of,Morocco,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Benno Vigny'}) RETURN m.name
7179,which films [Simon Burke] a writer on,Persuasion,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Simon Burke'}) RETURN m.name
7180,Which film made [Tina Pine] writing,Claudine,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Tina Pine""}) RETURN m.name"
7181,what movies did [Peter Chelsom] write,Hector and the Search for Happiness|Funny Bones|Hear My Song,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Peter Chelsom'
RETURN m.name"
7182,This film made [John Woo] writing history for,Hard Boiled|The Killer|Red Cliff|A Better Tomorrow|Bullet in the Head|Once a Thief|Last Hurrah for Chivalry,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""John Woo""}) RETURN m.name"
7183,Which film made [Giuseppe De Santis] writing,Bitter Rice,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Giuseppe De Santis""}) RETURN m.name"
7184,which films [Eric Red] the writer,The Hitcher|Near Dark|100 Feet|Bad Moon|Body Parts|Cohen and Tate,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Eric Red""}) RETURN m.name"
7185,Which movie did [Robert Buckner] write,Yankee Doodle Dandy|Dodge City|Santa Fe Trail|Virginia City|Confidential Agent|Bright Victory,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Robert Buckner'})
RETURN m.name"
7186,this movie made [Abdel Raouf Dafri] write history for,A Prophet,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Abdel Raouf Dafri""}) RETURN m.name"
7187,what films did [Patricia Hearst] write,Patty Hearst,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Patricia Hearst' RETURN m.name
7188,which film made [Walter Mosley] write,Devil in a Blue Dress,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Walter Mosley'}) RETURN m.name
7189,that films have been [Leopold Atlas] a writer on,My Forbidden Past,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Leopold Atlas'
RETURN m.name"
7190,What film has written [François Lelord],Hector and the Search for Happiness,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'François Lelord'}) RETURN m.name
7191,what films did [Jonathan Thies] write,Dirty Deeds,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Jonathan Thies'
RETURN m.name"
7192,what movies did [Charles Crichton] write,A Fish Called Wanda|Floods of Fear,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Charles Crichton'
RETURN m.name"
7193,which films [Richelle Mead] the writer of,Vampire Academy,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Richelle Mead'}) RETURN m.name
7194,which films [Tim Kelly] a writer on,Cry of the Banshee,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Tim Kelly""}) RETURN m.name"
7195,what movies did [Peter Barnes] write,The Ruling Class,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Peter Barnes'}) RETURN m.name
7196,what films did [Cordelia Drexel Biddle] write,The Happiest Millionaire,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Cordelia Drexel Biddle'
RETURN m.name"
7197,which films [Wilford Leach] the writer,The Wedding Party,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Wilford Leach'}) RETURN m.name
7198,What films are [Kiminori Wakasugi] the writer of,Detroit Metal City,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Kiminori Wakasugi""
RETURN m.name"
7199,what movies did [Matthew Chapman] write,The Ledge|Heart of Midnight,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Matthew Chapman'}) RETURN m.name
7200,a film written by [Owen Frawley Kildare],Regeneration,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Owen Frawley Kildare""
RETURN m.name"
7201,what is a movie written by [Winsor McCay],Gertie the Dinosaur,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Winsor McCay""}) RETURN m.name"
7202,What film has written [Kevin Smith],Dogma|Clerks|Zack and Miri Make a Porno|Jay and Silent Bob Strike Back|Clerks II|Chasing Amy|Mallrats|Jersey Girl|Red State|Tusk,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Kevin Smith""}) RETURN m.name"
7203,what movies did [Walt Becker] write,Buying the Cow,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Walt Becker'}) RETURN m.name
7204,This film made [Larry Kramer] writing,The Normal Heart|Women in Love|Lost Horizon,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Larry Kramer'}) RETURN m.name
7205,which films [John Cox] the writer of,Boot Camp,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'John Cox'}) RETURN m.name
7206,Which film did [Jim Holdaway] write,Modesty Blaise,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Jim Holdaway""})
RETURN m.name"
7207,Which film has made [Margaret Mayo] write,Polly of the Circus,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Margaret Mayo""}) RETURN m.name"
7208,what is a movie written by [Edgar Wallace],King Kong,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Edgar Wallace""}) RETURN m.name"
7209,Which film made [Arnold Schulman] written,"And the Band Played On|A Chorus Line|Funny Lady|Love with the Proper Stranger|A Hole in the Head|Goodbye, Columbus|Wild Is the Wind","MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Arnold Schulman""}) RETURN m.name"
7210,what films did [George Scribner] write,The Lion King,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'George Scribner' RETURN m.name
7211,what films did [Denis Forman] write,My Life So Far,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Denis Forman'
RETURN m.name"
7212,Which film did [Madhur Bhandarkar] write,Heroine,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Madhur Bhandarkar'}) RETURN m.name
7213,that films were [Bruce Feirstein] a writer on,The World Is Not Enough|Tomorrow Never Dies,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Bruce Feirstein'}) RETURN m.name
7214,This film made [Ralph Wheelwright] writing,Blossoms in the Dust,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Ralph Wheelwright""
RETURN m.name"
7215,this is a film written by [Eric Schaeffer],If Lucy Fell|Fall,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Eric Schaeffer""
RETURN m.name"
7216,Which film has made [Philippe Garrel] write,Regular Lovers|A Burning Hot Summer,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Philippe Garrel""}) RETURN m.name"
7217,which films are [Robert Marasco] the writer of,Burnt Offerings,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Robert Marasco'}) RETURN m.name
7218,This movie made [Frank Hohimer] write,Thief,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Frank Hohimer'}) RETURN m.name
7219,what movies did [Rémy Belvaux] write,Man Bites Dog,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Rémy Belvaux""}) RETURN m.name"
7220,This film made [Doris Wishman] write history for,Bad Girls Go to Hell,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Doris Wishman'}) RETURN m.name
7221,Which film did [Howard Sackler] write,The Great White Hope,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Howard Sackler'}) RETURN m.name
7222,this is a film written by [Robin Mukherjee],Lore,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Robin Mukherjee'
RETURN m.name"
7223,what films did [Tab Murphy] write,Tarzan|Last of the Dogmen,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Tab Murphy'
RETURN m.name"
7224,What films are [Willie Morris] the writer of,My Dog Skip,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Willie Morris""
RETURN m.name"
7225,which is a film written by [Abem Finkel],Sergeant York|Jezebel|Black Legion|Black Fury|White Banners,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Abem Finkel""}) RETURN m.name"
7226,Which film made [Michael Holroyd] write,Carrington,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Michael Holroyd""}) RETURN m.name"
7227,What films are [Philippe Lacheau] the writer of,Babysitting,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Philippe Lacheau'}) RETURN m.name
7228,that movies have been [Richard Schenkman] a writer on,Mischief Night|Went to Coney Island on a Mission from God... Be Back by Five,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Richard Schenkman'}) RETURN m.name
7229,what movies did [Eliot Ness] write,The Untouchables,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Eliot Ness'
RETURN m.name"
7230,what the movies have [Amos Poe] the writer of,Alphabet City|Frogs for Snakes,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Amos Poe'})
RETURN m.name"
7231,films were [Lisa Cholodenko] a writer on,The Kids Are All Right|Laurel Canyon|High Art,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Lisa Cholodenko'}) RETURN m.name
7232,What film did [Jeremy Seifert] write,Dive!,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Jeremy Seifert'}) RETURN m.name
7233,that films have been [Rashane Limtrakul] a writer on,Raging Phoenix,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = 'Rashane Limtrakul' RETURN m.name
7234,what movies did [Ross Ashcroft] write,Four Horsemen,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Ross Ashcroft'
RETURN m.name"
7235,this is a film written by [Neil H. Swanson],Allegheny Uprising,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = ""Neil H. Swanson"" RETURN m.name"
7236,which films [Sherman Alexie] a writer on,Smoke Signals|The Business of Fancydancing,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Sherman Alexie""}) RETURN m.name"
7237,What films are [Joe Tornatore] a writer on,Grotesque,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Joe Tornatore""
RETURN m.name"
7238,What films are [Derek Lee] a writer on,Afflicted,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Derek Lee'}) RETURN m.name
7239,What the movies have [Bob Burden] the writer of,Mystery Men,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Bob Burden'}) RETURN m.name
7240,films were [Andrei Tarkovsky] a writer on,Solaris|Andrei Rublev|The Mirror|The Sacrifice|The Steamroller and the Violin|The Killers,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Andrei Tarkovsky""}) RETURN m.name"
7241,this film made [Ted Tally] write history for,Red Dragon|White Palace,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Ted Tally'}) RETURN m.name
7242,what is a movie written by [Mark Harris],Bang the Drum Slowly,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Mark Harris""}) RETURN m.name"
7243,which films [Ken Marino] a writer,The Ten|Diggers,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Ken Marino""
RETURN m.name"
7244,This film made [Tom Sullivan] write history for,If You Could See What I Hear,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Tom Sullivan'}) RETURN m.name
7245,what films did [Lowell S. Hawley] write,In Search of the Castaways,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Lowell S. Hawley""})
RETURN m.name"
7246,This movie made [Luca Guadagnino] write history for,I Am Love|Melissa P.,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Luca Guadagnino""})
RETURN m.name"
7247,that films have been [Leon Ford] a writer on,Griff the Invisible,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Leon Ford'}) RETURN m.name
7248,this movie has made [Ben Ames Williams] write history for,Leave Her to Heaven|Across to Singapore|All the Brothers Were Valiant,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Ben Ames Williams""}) RETURN m.name"
7249,what films did [James Rasin] write,Beautiful Darling,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'James Rasin'}) RETURN m.name
7250,This movie made [Abe Polsky] write history for,The Baby,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Abe Polsky""}) RETURN m.name"
7251,What the films have [Myles Berkowitz] the writer of,20 Dates,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Myles Berkowitz'}) RETURN m.name
7252,that movies were [Phillip Schneider] by a writer on,Swimfan,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Phillip Schneider'
RETURN m.name"
7253,This film has made [Max Evans] write history for,The Hi-Lo Country,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Max Evans'}) RETURN m.name
7254,which films are [Michael Showalter] the writer of,Wet Hot American Summer|They Came Together|The Baxter,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Michael Showalter""}) RETURN m.name"
7255,What films [David Ambrose] the writer of,D.A.R.Y.L.,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""David Ambrose""}) RETURN m.name"
7256,which film has written [Jim Wynorski],Chopping Mall|Not of This Earth|Camel Spiders|Deathstalker II,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Jim Wynorski""}) RETURN m.name"
7257,Which film has made [Sandra Nettelbeck] write,No Reservations|Mostly Martha|Helen,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Sandra Nettelbeck'
RETURN m.name"
7258,This film made [Daniel F. Galouye] writing history for,The Thirteenth Floor|World on a Wire,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Daniel F. Galouye""}) RETURN m.name"
7259,What film has written [Dorothy Speare],One Night of Love,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Dorothy Speare""}) RETURN m.name"
7260,which films [Wojciech Smarzowski] a writer on,The Dark House|Traffic Department,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: ""Wojciech Smarzowski""}) RETURN m.name"
7261,This film has made [Claude Miller] write history for,A Secret|Little Lili|Alias Betty|The Little Thief,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Claude Miller'}) RETURN m.name
7262,what the films have [Astra Taylor] the writer of,Examined Life,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Astra Taylor'}) RETURN m.name
7263,This film made [Robert Sabaroff] write history for,The Split,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Robert Sabaroff'}) RETURN m.name
7264,which films [Sam Wolfson] the writer of,Jewtopia,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Sam Wolfson'}) RETURN m.name
7265,what is a film written by [Keisuke Kinoshita],Twenty-Four Eyes|Carmen Comes Home,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Keisuke Kinoshita'})
RETURN m.name"
7266,what is a movie written by [Sophie Kinsella],Confessions of a Shopaholic,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Sophie Kinsella'}) RETURN m.name
7267,What films [Zach Braff] the writer of,Garden State|Wish I Was Here,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Zach Braff'}) RETURN m.name
7268,which is a film written by [Karzan Kader],Bekas,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Karzan Kader""}) RETURN m.name"
7269,This movie has made [Michele Soavi] write history for,The Church,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Michele Soavi'}) RETURN m.name
7270,that is a film written by [Lee Mortimer],New York Confidential,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Lee Mortimer'
RETURN m.name"
7271,which films [Jaime Marques] a writer on,Intruders,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Jaime Marques""
RETURN m.name"
7272,Which film has made [L.H. Whittemore] written,The Super Cops,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""L.H. Whittemore""}) RETURN m.name"
7273,which films [Justin Lin] the writer,Better Luck Tomorrow,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Justin Lin'}) RETURN m.name
7274,Which film made [Dennis Iliadis] written,+1,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Dennis Iliadis'}) RETURN m.name
7275,what is a movie written by [Apichatpong Weerasethakul],Uncle Boonmee Who Can Recall His Past Lives|Tropical Malady|Syndromes and a Century|Blissfully Yours,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Apichatpong Weerasethakul""}) RETURN m.name"
7276,Which film has made [David L. Cunningham] write,After...,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""David L. Cunningham""}) RETURN m.name"
7277,Which film made [Frederick Hazlitt Brennan] writing,A Guy Named Joe,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Frederick Hazlitt Brennan'}) RETURN m.name
7278,that movies have been [Don Marquis] a writer on,Skippy,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name:""Don Marquis""}) RETURN m.name"
7279,Which film made [Margaret Vyner] writing,The Grass Is Greener,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = ""Margaret Vyner"" RETURN m.name"
7280,This movie has made [Edward N. Luttwak] write history for,Power Play,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Edward N. Luttwak""
RETURN m.name"
7281,What the films [Harold Lamb] the writer of,Samson and Delilah|The Buccaneer,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = ""Harold Lamb"" RETURN m.name"
7282,which films [Christopher Coppola] a writer to,Deadfall,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Christopher Coppola""}) RETURN m.name"
7283,This film made [Bo Hr. Hansen] write the story for,The Art of Crying,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Bo Hr. Hansen""}) RETURN m.name"
7284,This film made [Elizabeth Taylor] writing history for,Angel|Mrs. Palfrey at the Claremont,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Elizabeth Taylor""})
RETURN m.name"
7285,What films have [Michael Jelenic] the writer of,Wonder Woman,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Michael Jelenic'}) RETURN m.name
7286,This film made [Danny Jacobs] write the story for,Humboldt County,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Danny Jacobs'}) RETURN m.name
7287,what movies did [Anne Rice] write,Queen of the Damned,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Anne Rice""}) RETURN m.name"
7288,this movie made [Jesse Hill Ford] writing,The Liberation of L.B. Jones,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Jesse Hill Ford""}) RETURN m.name"
7289,which films [Nell Shipman] the writer of,Wings in the Dark,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Nell Shipman""}) RETURN m.name"
7290,This is a film written by [Daniel Clowes],Ghost World|Art School Confidential,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = ""Daniel Clowes"" RETURN m.name"
7291,which films [Carlos Saura] the writer,Tango|Carmen|Goya in Bordeaux|Fados|Flamenco,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Carlos Saura'}) RETURN m.name
7292,which film made [Baya Kasmi] write,The Names of Love,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Baya Kasmi'})
RETURN m.name"
7293,which films are [Al Reinert] a writer on,Apollo 13,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Al Reinert""})
RETURN m.name"
7294,What is a film written by [Eric Nicholas],Alone with Her,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Eric Nicholas'}) RETURN m.name
7295,This film made [Noel Black] writing,Mischief,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Noel Black""}) RETURN m.name"
7296,what movies did [Day Keene] write,The Trouble with Girls,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Day Keene""}) RETURN m.name"
7297,what movies did [Maurice Rapf] write,They Gave Him a Gun,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = ""Maurice Rapf""
RETURN m.name"
7298,this movie made [Chester Himes] writing history for,A Rage in Harlem|Cotton Comes to Harlem,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Chester Himes""})
RETURN m.name"
7299,This is a film written by [Christopher Wicking],Cry of the Banshee,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Christopher Wicking""}) RETURN m.name"
7300,This film made [So Yong Kim] writing history for,For Ellen|In Between Days,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""So Yong Kim""})
RETURN m.name"
7301,Which film made [John Sweet] writing,The Affair of the Necklace,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name:""John Sweet""}) RETURN m.name"
7302,that movies were [Nel King] a writer on,All Night Long,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Nel King""}) RETURN m.name"
7303,which films are [Adam Bernstein] a writer on,Six Ways to Sunday,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer) WHERE w.name = ""Adam Bernstein"" RETURN m.name"
7304,this movie did [Paul Glickler] write,The Cheerleaders|Running Scared,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: 'Paul Glickler'}) RETURN m.name
7305,what movies did [Veronica Roth] write,Divergent,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""Veronica Roth""}) RETURN m.name"
7306,which film has made [Abe Burrows] write,Guys and Dolls|Cactus Flower|How to Succeed in Business Without Really Trying|Silk Stockings|Can-Can|The Solid Gold Cadillac,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Abe Burrows'
RETURN m.name"
7307,This film made [Nicholas Niciphor] write,Deathsport,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Nicholas Niciphor'}) RETURN m.name
7308,what films did [Ronald Davidson] write,Zombies of the Stratosphere,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name: 'Ronald Davidson'}) RETURN m.name
7309,This film has made [Bill Rebane] write history for,The Capture of Bigfoot,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Bill Rebane""}) RETURN m.name"
7310,what films did [Giovanni Rodriguez] write,Red Canyon,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer)
WHERE w.name = 'Giovanni Rodriguez'
RETURN m.name"
7311,what films did [Shane Connaughton] write,My Left Foot|The Playboys|The Run of the Country,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:""Shane Connaughton""}) RETURN m.name"
7312,what the movies [Howard Harris] the writer of,Higher and Higher,MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer{name:'Howard Harris'}) RETURN m.name
7313,This movie made [John Green] write history for,The Fault in Our Stars,"MATCH (m:Movie)-[:WRITTEN_BY]->(w:Writer {name: ""John Green""}) RETURN m.name"
